country,iso2c,iso3c,year,status,lastupdated,sec,gdppcap,region,capital,longitude,latitude,income,lending
Bangladesh,BD,BGD,2014,NA,2023-09-19,NA,4119.42463946452,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,1987,NA,2023-09-19,20.6213302612305,NA,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,1988,NA,2023-09-19,20.5215301513672,NA,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,1976,NA,2023-09-19,17.820520401001,NA,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2005,NA,2023-09-19,46.9628295898438,2663.09625700318,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2015,NA,2023-09-19,65.6291885375977,4337.38590209077,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,1991,NA,2023-09-19,NA,1756.33262434421,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,1992,NA,2023-09-19,NA,1818.15076512284,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2013,NA,2023-09-19,60.1687431335449,3932.70833031603,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2006,NA,2023-09-19,47.5297813415527,2806.59269062211,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2020,NA,2023-09-19,74.3600769042969,5591.37377818814,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2016,NA,2023-09-19,71.4158477783203,4589.09353174608,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2017,NA,2023-09-19,69.6631774902344,4830.7760826813,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2018,NA,2023-09-19,72.6905975341797,5124.49875458782,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,1989,NA,2023-09-19,20.3759002685547,NA,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,1990,NA,2023-09-19,20.9083805084229,1730.36894499325,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2019,NA,2023-09-19,72.5581359863281,5467.20752090206,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Barbados,BB,BRB,1987,NA,2023-09-19,NA,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2018,NA,2023-09-19,103.703903198242,16003.8574255361,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2020,NA,2023-09-19,104.022521972656,13805.7775410846,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1989,NA,2023-09-19,86.8860931396484,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1980,NA,2023-09-19,89.2721328735352,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2019,NA,2023-09-19,102.70719909668,15954.802664829,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2015,NA,2023-09-19,107.528121948242,15789.4512179828,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1988,NA,2023-09-19,NA,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2017,NA,2023-09-19,106.327453613281,16198.9621604366,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2002,NA,2023-09-19,104.333923339844,15167.1267869806,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2003,NA,2023-09-19,105.446769714355,15436.6024072213,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2016,NA,2023-09-19,106.509803771973,16156.517559289,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2021,NA,2023-09-19,105.480903625488,13754.8024231781,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2022,NA,2023-09-19,NA,15106.7751747395,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1981,NA,2023-09-19,88.2174682617188,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1990,NA,2023-09-19,85.4265289306641,14097.395549571,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1982,NA,2023-09-19,86.3835601806641,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2013,NA,2023-09-19,NA,15489.7611847758,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2014,NA,2023-09-19,108.123847961426,15441.2197612068,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1985,NA,2023-09-19,91.6041488647461,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1986,NA,2023-09-19,NA,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1972,NA,2023-09-19,79.3868103027344,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1973,NA,2023-09-19,80.001106262207,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1974,NA,2023-09-19,76.2311401367188,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2004,NA,2023-09-19,107.722648620605,15595.8529892111,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2005,NA,2023-09-19,108.539001464844,16154.261200613,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2006,NA,2023-09-19,105.884437561035,17081.6328435397,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1979,NA,2023-09-19,85.5515823364258,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1994,NA,2023-09-19,NA,12993.923523163,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2010,NA,2023-09-19,101.90779876709,16019.5074254818,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2011,NA,2023-09-19,103.635887145996,15864.5723226189,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2012,NA,2023-09-19,NA,15755.2669650598,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1970,NA,2023-09-19,NA,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1971,NA,2023-09-19,77.8715362548828,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2000,NA,2023-09-19,103.624076843262,15517.9408347638,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2001,NA,2023-09-19,103.507118225098,15109.7633490269,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1960,NA,2023-09-19,NA,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1975,NA,2023-09-19,81.3264389038086,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1976,NA,2023-09-19,78.8765716552734,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1977,NA,2023-09-19,79.1744918823242,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1978,NA,2023-09-19,84.8146667480469,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2007,NA,2023-09-19,105.394508361816,17371.072523883,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1995,NA,2023-09-19,NA,13225.7543853946,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1996,NA,2023-09-19,NA,13726.0323199655,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1983,NA,2023-09-19,87.1319580078125,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1984,NA,2023-09-19,88.2053375244141,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1999,NA,2023-09-19,107.011268615723,14884.601843092,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1962,NA,2023-09-19,NA,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1992,NA,2023-09-19,NA,12710.4193266718,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1993,NA,2023-09-19,NA,12772.7871937179,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1961,NA,2023-09-19,NA,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2008,NA,2023-09-19,104.479843139648,17405.8935490311,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2009,NA,2023-09-19,103.227142333984,16462.7067411057,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1997,NA,2023-09-19,NA,14353.1201186362,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1998,NA,2023-09-19,NA,14864.6660584937,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1969,NA,2023-09-19,NA,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1965,NA,2023-09-19,NA,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1963,NA,2023-09-19,NA,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1964,NA,2023-09-19,NA,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1991,NA,2023-09-19,NA,13519.7214063592,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1966,NA,2023-09-19,NA,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1968,NA,2023-09-19,NA,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,1967,NA,2023-09-19,NA,NA,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Belarus,BY,BLR,1967,NA,2023-09-19,NA,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1964,NA,2023-09-19,NA,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1968,NA,2023-09-19,NA,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1961,NA,2023-09-19,NA,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1966,NA,2023-09-19,NA,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1969,NA,2023-09-19,NA,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1965,NA,2023-09-19,NA,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2005,NA,2023-09-19,NA,11940.1858827391,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1963,NA,2023-09-19,NA,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1988,NA,2023-09-19,99.5668869018555,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1989,NA,2023-09-19,98.8079681396484,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1990,NA,2023-09-19,97.3425979614258,8895.17217109963,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2006,NA,2023-09-19,NA,13214.8707907172,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1992,NA,2023-09-19,93.1222076416016,7923.64988227024,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1993,NA,2023-09-19,92.1972885131836,7305.30647292955,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1994,NA,2023-09-19,93.054573059082,6458.2141734299,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1960,NA,2023-09-19,NA,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1996,NA,2023-09-19,95.7613372802734,5988.0393518472,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1998,NA,2023-09-19,86.6641387939453,7293.90777988692,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1999,NA,2023-09-19,NA,7575.91787332823,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1991,NA,2023-09-19,93.8509292602539,8784.37684028943,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1974,NA,2023-09-19,96.5411376953125,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1962,NA,2023-09-19,NA,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2002,NA,2023-09-19,NA,8961.64058417993,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2003,NA,2023-09-19,NA,9660.19311130436,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2004,NA,2023-09-19,NA,10839.955625183,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1979,NA,2023-09-19,97.3875274658203,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1980,NA,2023-09-19,98.2501983642578,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1981,NA,2023-09-19,99.1887893676758,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1995,NA,2023-09-19,94.4001998901367,5805.36280925923,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1970,NA,2023-09-19,NA,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1997,NA,2023-09-19,95.4962387084961,6698.45747837036,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1972,NA,2023-09-19,91.8553237915039,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1973,NA,2023-09-19,94.0224990844727,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1986,NA,2023-09-19,100.400367736816,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1975,NA,2023-09-19,97.2760314941406,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1976,NA,2023-09-19,97.6598434448242,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1977,NA,2023-09-19,97.7033920288086,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1978,NA,2023-09-19,97.3746185302734,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2012,NA,2023-09-19,107.213439941406,18611.4531009969,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2013,NA,2023-09-19,105.428260803223,18805.4297450457,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2014,NA,2023-09-19,105.523139953613,19119.3121378627,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1982,NA,2023-09-19,99.8064804077148,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1983,NA,2023-09-19,100.44970703125,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1971,NA,2023-09-19,90.1076278686523,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2018,NA,2023-09-19,102.439529418945,18974.7452169516,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1984,NA,2023-09-19,100.771781921387,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2007,NA,2023-09-19,NA,14417.3526695337,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1987,NA,2023-09-19,100.301063537598,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2000,NA,2023-09-19,NA,8053.17315694621,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2001,NA,2023-09-19,NA,8477.08350501958,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2011,NA,2023-09-19,107.391418457031,18274.0196249251,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2016,NA,2023-09-19,104.795921325684,17883.19031839,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2017,NA,2023-09-19,103.513458251953,18356.0660575514,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2009,NA,2023-09-19,110.747901916504,16014.1145709464,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2015,NA,2023-09-19,105.46900177002,18362.6952543104,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,1985,NA,2023-09-19,100.749649047852,NA,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2008,NA,2023-09-19,111.925590515137,15942.8967272285,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2021,NA,2023-09-19,104.648193359375,19872.6924952009,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2010,NA,2023-09-19,108.225440979004,17300.7026494572,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2019,NA,2023-09-19,102.077308654785,19288.0406878264,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2022,NA,2023-09-19,NA,19132.2703879485,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2020,NA,2023-09-19,103.472290039063,19239.5531427458,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belgium,BE,BEL,1978,NA,2023-09-19,86.9056930541992,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1980,NA,2023-09-19,88.9119873046875,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2009,NA,2023-09-19,156.638366699219,47064.7900198376,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1979,NA,2023-09-19,88.1034164428711,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2017,NA,2023-09-19,158.541854858398,50442.2705419624,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2013,NA,2023-09-19,160.919235229492,48204.5856992867,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2010,NA,2023-09-19,156.861526489258,47972.558838523,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2011,NA,2023-09-19,156.633163452148,48154.8711461252,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2018,NA,2023-09-19,155.961074829102,51113.4817384021,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1971,NA,2023-09-19,81.9464797973633,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2014,NA,2023-09-19,162.299346923828,48748.6205926039,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2015,NA,2023-09-19,163.934722900391,49456.3985817783,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2012,NA,2023-09-19,157.794769287109,48210.9246578014,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2008,NA,2023-09-19,158.743408203125,48423.515483961,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2021,NA,2023-09-19,NA,51823.5075295903,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2022,NA,2023-09-19,NA,53155.9110104316,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2016,NA,2023-09-19,161.033157348633,49829.9273887741,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1964,NA,2023-09-19,NA,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1965,NA,2023-09-19,NA,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1981,NA,2023-09-19,90.0913162231445,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2006,NA,2023-09-19,161.01921081543,47212.577772728,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1984,NA,2023-09-19,95.3045806884766,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1985,NA,2023-09-19,97.7485122680664,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2019,NA,2023-09-19,156.080612182617,51987.7139145095,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1983,NA,2023-09-19,92.3989181518555,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2007,NA,2023-09-19,159.514266967773,48590.4005353331,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2003,NA,2023-09-19,158.630279541016,44160.9114292454,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2004,NA,2023-09-19,153.405334472656,45540.4669120107,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2005,NA,2023-09-19,159.89013671875,46342.1866093314,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1977,NA,2023-09-19,84.8081436157227,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1992,NA,2023-09-19,102.746490478516,36426.9931547081,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1993,NA,2023-09-19,141.399917602539,35935.9573927225,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1966,NA,2023-09-19,NA,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1967,NA,2023-09-19,NA,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1968,NA,2023-09-19,NA,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1969,NA,2023-09-19,NA,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1972,NA,2023-09-19,83.6676788330078,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1973,NA,2023-09-19,84.2145462036133,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1987,NA,2023-09-19,99.7516632080078,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1974,NA,2023-09-19,84.6031875610352,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2020,NA,2023-09-19,151.574813842773,48988.2347037897,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1976,NA,2023-09-19,83.6476364135742,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1991,NA,2023-09-19,101.677047729492,36023.6842838954,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1963,NA,2023-09-19,NA,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1997,NA,2023-09-19,NA,39562.3729801955,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1994,NA,2023-09-19,144.506286621094,36981.4489459975,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1995,NA,2023-09-19,146.503295898438,37784.149887365,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1982,NA,2023-09-19,92.0806503295898,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,1988,NA,2023-09-19,100.671768188477,NA,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
