country,iso2c,iso3c,year,status,lastupdated,NY.GDP.PCAP.KD,EN.ATM.CO2E.PC,region,capital,longitude,latitude,income,lending
Equatorial Guinea,GQ,GNQ,1990,,2023-09-19,373.179618046865,0.149500911826682,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2004,,2023-09-19,10028.3543832104,6.67703347834768,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2005,,2023-09-19,11188.4485807814,6.48748852237587,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1963,,2023-09-19,NA,NA,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2011,,2023-09-19,12155.8187807636,5.31990550311553,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1965,,2023-09-19,NA,NA,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1966,,2023-09-19,NA,NA,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1967,,2023-09-19,NA,NA,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2015,,2023-09-19,9788.98380398511,4.07892363098592,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1969,,2023-09-19,NA,NA,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2013,,2023-09-19,11614.0029473334,4.81534092050989,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2014,,2023-09-19,11200.8107170315,4.59132029991129,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2000,,2023-09-19,3941.66353561458,2.89396578279271,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2003,,2023-09-19,7604.4807233638,3.5397837861111,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1975,,2023-09-19,NA,NA,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1976,,2023-09-19,NA,NA,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1962,,2023-09-19,NA,NA,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1968,,2023-09-19,NA,NA,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2016,,2023-09-19,8594.45021949119,4.16755127322584,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1999,,2023-09-19,3486.79895015914,5.04863143463877,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1970,,2023-09-19,NA,NA,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2001,,2023-09-19,6132.84731734487,4.0215774326748,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1972,,2023-09-19,NA,NA,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1961,,2023-09-19,NA,NA,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1974,,2023-09-19,NA,NA,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1971,,2023-09-19,NA,NA,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1960,,2023-09-19,NA,NA,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1973,,2023-09-19,NA,NA,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Eritrea,ER,ERI,1962,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1961,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1967,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1963,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1975,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1972,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1973,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1974,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1960,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1977,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1965,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1966,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1964,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1971,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1998,,2023-09-19,843.988835455269,0.263071450128361,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1999,,2023-09-19,832.022489632134,0.274273841841019,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1976,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2001,,2023-09-19,838.898913154417,0.281454324194016,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2002,,2023-09-19,835.109997639776,0.266602654289196,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2003,,2023-09-19,780.468139189714,0.258152778144185,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2000,,2023-09-19,793.620561604165,0.264614188759988,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2006,,2023-09-19,741.000743297441,0.183872534671623,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1968,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1969,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2004,,2023-09-19,760.348787829391,0.254601648848774,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1970,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2011,,2023-09-19,702.396632469693,0.18577614829918,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2012,,2023-09-19,NA,0.192258737328583,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2013,,2023-09-19,NA,0.178812007279529,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2014,,2023-09-19,NA,0.178195686678652,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2015,,2023-09-19,NA,0.170927836656581,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1987,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2016,,2023-09-19,NA,0.172496431953649,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1978,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2005,,2023-09-19,761.031782421962,0.208293016429521,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2017,,2023-09-19,NA,0.171174998152745,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1979,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2007,,2023-09-19,739.739343408004,0.176517547864648,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2008,,2023-09-19,649.694462305529,0.149482047748687,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1996,,2023-09-19,788.428128012409,0.38444873464769,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1997,,2023-09-19,840.577017163512,0.359610763143552,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2010,,2023-09-19,658.586271536765,0.159781963302408,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1985,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1986,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1991,,2023-09-19,NA,0,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1988,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1989,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1990,,2023-09-19,NA,0,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1982,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1992,,2023-09-19,601.163023409692,0.226790890678671,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1980,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1981,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1994,,2023-09-19,777.667974773477,0.357728274173807,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2009,,2023-09-19,657.786458197831,0.151701358804211,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1984,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1993,,2023-09-19,661.303195287694,0.318307233351452,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2018,,2023-09-19,NA,0.196698529680667,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1995,,2023-09-19,757.358524045248,0.369304011644617,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1983,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2022,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2019,,2023-09-19,NA,0.199267295412336,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2020,,2023-09-19,NA,0.198657542968412,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2021,,2023-09-19,NA,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Estonia,EE,EST,1992,,2023-09-19,NA,15.0092851631116,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2019,,2023-09-19,20269.575137379,7.58212010267556,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2020,,2023-09-19,20118.1050729983,5.33839981587368,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2021,,2023-09-19,21707.2407508041,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2018,,2023-09-19,19611.6109936281,11.8889360404909,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1980,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1983,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1984,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2022,,2023-09-19,21207.3139170468,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1989,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1990,,2023-09-19,NA,22.0147032770107,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1991,,2023-09-19,NA,20.4117813585224,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1977,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1993,,2023-09-19,NA,12.2694307315036,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1994,,2023-09-19,NA,12.7764247043105,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1981,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1982,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2017,,2023-09-19,18962.4103006448,12.7324303316269,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2016,,2023-09-19,17945.9449641749,12.0894671642131,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1975,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1976,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2004,,2023-09-19,13282.545519845,12.2967964478368,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1978,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1979,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2007,,2023-09-19,17459.0983144278,14.7431154339589,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1995,,2023-09-19,7137.53077576403,11.4838574055744,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2009,,2023-09-19,14205.3948829766,10.5265958044683,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1985,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1986,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2014,,2023-09-19,17096.6445771582,13.3847833280717,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2015,,2023-09-19,17402.0376128079,10.929773066435,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1988,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2002,,2023-09-19,11417.1679687727,10.7261391235002,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2003,,2023-09-19,12362.2482843024,12.1702462939185,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1962,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2005,,2023-09-19,14631.3873257137,12.4062667232566,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2006,,2023-09-19,16155.2074300393,11.9467482421425,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1965,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2008,,2023-09-19,16607.5680643985,13.0742881930162,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1967,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2010,,2023-09-19,14585.8386603429,13.8946656903059,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2011,,2023-09-19,15692.788829336,13.9385689285911,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2012,,2023-09-19,16257.4722043516,12.8442211967073,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1987,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2001,,2023-09-19,10625.5792686752,10.9729381211211,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1974,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1961,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1966,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1963,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1964,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1997,,2023-09-19,8692.29643761449,12.7603096742847,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1998,,2023-09-19,9157.06484706853,11.8513356361044,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2013,,2023-09-19,16553.383261103,14.2993496950297,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1996,,2023-09-19,7601.66901867365,12.3481732756708,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1960,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1969,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1970,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1973,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1968,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1972,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1999,,2023-09-19,9091.33319428774,11.1399869375448,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2000,,2023-09-19,9960.13903877452,10.6890911498692,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1971,,2023-09-19,NA,NA,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Eswatini,SZ,SWZ,1963,,2023-09-19,NA,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1970,,2023-09-19,946.246585236928,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1968,,2023-09-19,NA,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1969,,2023-09-19,NA,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1967,,2023-09-19,NA,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1961,,2023-09-19,NA,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1962,,2023-09-19,NA,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1960,,2023-09-19,NA,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1972,,2023-09-19,1074.8570823079,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1993,,2023-09-19,2109.7875679317,0.856782362176976,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1994,,2023-09-19,2159.78919222266,1.52547295533255,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1971,,2023-09-19,1047.79044770288,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1966,,2023-09-19,NA,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1997,,2023-09-19,2333.42716068568,1.16065462576231,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1998,,2023-09-19,2359.83393054812,1.16598584501143,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1995,,2023-09-19,2264.40246854562,1.48179531089911,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1996,,2023-09-19,2303.06432203972,1.16168354754121,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1964,,2023-09-19,NA,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1965,,2023-09-19,NA,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1999,,2023-09-19,2397.95053828403,1.23501281459587,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2001,,2023-09-19,2411.37385911468,1.06184390952145,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2004,,2023-09-19,2647.46324344273,0.924782597272942,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2006,,2023-09-19,2941.39684191088,0.919428245347882,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2007,,2023-09-19,3054.08242919777,0.945195976413458,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2008,,2023-09-19,3062.61499124935,0.922678851606155,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2009,,2023-09-19,3096.29606924652,0.951971255454906,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1982,,2023-09-19,1401.18989042951,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2010,,2023-09-19,3199.05354215576,0.772056149538148,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1973,,2023-09-19,1139.72262348875,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2000,,2023-09-19,2411.44492414984,1.0583253113064,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1986,,2023-09-19,1524.19827969711,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1974,,2023-09-19,1171.17777254913,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2002,,2023-09-19,2494.44753963835,1.02283098070154,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2003,,2023-09-19,2571.68807112893,0.941162470237449,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1991,,2023-09-19,2124.28738744711,1.22095689391623,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1992,,2023-09-19,2108.79077625916,0.982743618705852,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2005,,2023-09-19,2790.25078846218,0.916608669205494,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1980,,2023-09-19,1280.47724272024,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1981,,2023-09-19,1425.92062956676,NA,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2016,,2023-09-19,3594.16706693255,0.976784732749597,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
