country,iso2c,iso3c,year,status,lastupdated,co2pcap,gdppcap,region,capital,longitude,latitude,income,lending
Cuba,CU,CUB,2013,,2023-09-19,2.54997116568281,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2014,,2023-09-19,2.35413332090837,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1971,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2009,,2023-09-19,2.39113335463347,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2005,,2023-09-19,2.34017723811087,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1970,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2006,,2023-09-19,2.37821507322414,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1973,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2010,,2023-09-19,2.48972203595315,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2004,,2023-09-19,2.25961119592948,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1995,,2023-09-19,2.12099660803446,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1996,,2023-09-19,2.29894451634771,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1997,,2023-09-19,2.49571540759342,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1998,,2023-09-19,2.45723170655003,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1999,,2023-09-19,2.52920164905555,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2000,,2023-09-19,2.55300140260158,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2001,,2023-09-19,2.46564205615036,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2002,,2023-09-19,2.36556663886315,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2003,,2023-09-19,2.28842784276794,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1962,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1963,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1964,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2018,,2023-09-19,2.35469857464228,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1965,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2007,,2023-09-19,2.45588087972843,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1967,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1968,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1969,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1984,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1985,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1972,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1974,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1960,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1961,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2017,,2023-09-19,2.31478144967474,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1992,,2023-09-19,2.0189455465762,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2019,,2023-09-19,2.15774090266798,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2020,,2023-09-19,2.15276967847473,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2021,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2022,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1983,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2015,,2023-09-19,2.57584418337596,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2016,,2023-09-19,2.39608281140947,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1986,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1987,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1993,,2023-09-19,1.85890809777091,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1994,,2023-09-19,1.99494691338192,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1976,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1977,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1982,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1978,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1966,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1981,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1990,,2023-09-19,3.35209115170495,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1975,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1989,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1979,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1980,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1991,,2023-09-19,2.55912648084547,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1988,,2023-09-19,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Curacao,CW,CUW,1988,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1987,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1973,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1976,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1977,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1971,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1972,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1974,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1975,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1962,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1963,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1986,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1961,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1980,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1981,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1964,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2019,,2023-09-19,NA,23659.2347332019,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1970,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1984,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1985,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1960,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2009,,2023-09-19,NA,27855.1405790009,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2010,,2023-09-19,NA,27527.4892992372,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2011,,2023-09-19,NA,27305.3738655657,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2012,,2023-09-19,NA,27061.8535698324,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1978,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1979,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2017,,2023-09-19,NA,24599.9378277875,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2018,,2023-09-19,NA,24193.612981765,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1968,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1969,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2006,,2023-09-19,NA,27802.9785036799,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2007,,2023-09-19,NA,27932.5887117975,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2008,,2023-09-19,NA,28186.8708808634,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1995,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1996,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1997,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1998,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2013,,2023-09-19,NA,26539.6102426937,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2014,,2023-09-19,NA,25869.7818913913,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2015,,2023-09-19,NA,25604.9294357721,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2016,,2023-09-19,NA,25113.6950894062,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1990,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1991,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1982,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1983,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2022,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1999,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2000,,2023-09-19,NA,28613.9000650843,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1965,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1989,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1967,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2004,,2023-09-19,NA,28598.5661791242,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1992,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1993,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1994,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2002,,2023-09-19,NA,29555.4375798904,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2003,,2023-09-19,NA,29035.6515086867,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2005,,2023-09-19,NA,28067.0789929784,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1966,,2023-09-19,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2021,,2023-09-19,NA,20783.0856106631,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2020,,2023-09-19,NA,19607.4318759244,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2001,,2023-09-19,NA,29474.5907313219,Latin America & Caribbean,Willemstad,,,High income,Not classified
Cyprus,CY,CYP,2009,,2023-09-19,7.44940925710233,38536.03515625,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2010,,2023-09-19,6.9916773333475,38398.5546875,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2005,,2023-09-19,7.61844518456949,37723.33203125,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2006,,2023-09-19,7.57922303347046,38847.9765625,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2007,,2023-09-19,7.73564471776458,39968.39453125,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2008,,2023-09-19,7.77259037523229,40398.6796875,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1966,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1967,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1963,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2004,,2023-09-19,7.63612661041108,36499.234375,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1991,,2023-09-19,6.39375466954338,24769.65625,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1992,,2023-09-19,6.76146396176849,26386.578125,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1993,,2023-09-19,6.9441854946694,25937.3125,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1965,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1995,,2023-09-19,6.78093453522538,28631.46875,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1996,,2023-09-19,7.05783027936795,28530.576171875,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1997,,2023-09-19,7.02518521489831,28871.865234375,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1994,,2023-09-19,7.07909583110307,26905.345703125,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2000,,2023-09-19,7.51679168815391,32943.90625,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2001,,2023-09-19,7.24697615123908,33878.89453125,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2013,,2023-09-19,5.50803449623297,33465.828125,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1989,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1990,,2023-09-19,5.82270133164236,25232.609375,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2003,,2023-09-19,7.83135902434148,35220.4453125,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1960,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1961,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1962,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2020,,2023-09-19,5.47199800894842,39464.53515625,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1964,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2022,,2023-09-19,NA,43620.125,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1998,,2023-09-19,7.22672905779197,30262.837890625,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1999,,2023-09-19,7.37559038213826,31421.783203125,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2012,,2023-09-19,6.13787832149935,35742.66796875,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1984,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2014,,2023-09-19,5.78745024405371,33235.2578125,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2015,,2023-09-19,5.77109022303079,34567.80078125,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2016,,2023-09-19,6.02664204541186,36671.55078125,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2017,,2023-09-19,6.09107149801866,38415.109375,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2018,,2023-09-19,5.9061510578579,40092.67578125,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2019,,2023-09-19,5.85187933947248,41739.46484375,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1976,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2021,,2023-09-19,NA,41694.2578125,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1978,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1979,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2011,,2023-09-19,6.66727215248462,37587.21484375,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1968,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1969,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1985,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1986,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1987,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1988,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1974,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1975,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1980,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1977,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1982,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1970,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1971,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1981,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1973,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1983,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2002,,2023-09-19,7.29845631311126,34739.77734375,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1972,,2023-09-19,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Czechia,CZ,CZE,2013,,2023-09-19,9.78767716870935,33661.4684161727,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,2014,,2023-09-19,9.49713106845789,34386.7049143977,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,2015,,2023-09-19,9.59291997133716,36168.4185553861,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,2016,,2023-09-19,9.74775352506433,37014.9592935816,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,2017,,2023-09-19,9.77398706755375,38824.8879170919,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,2018,,2023-09-19,9.66462802005809,39941.2853497589,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,2019,,2023-09-19,9.15611790623386,40989.7266228223,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,2020,,2023-09-19,8.30401749583889,38639.9795202601,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,2021,,2023-09-19,NA,40744.337882074,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,2022,,2023-09-19,NA,41666.5081763121,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1979,,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1980,,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1981,,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1982,,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1983,,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1984,,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1985,,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1986,,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1987,,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1988,,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1989,,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1990,,2023-09-19,14.8208689239845,23585.1814938054,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1991,,2023-09-19,13.5573597056742,20895.8797607116,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1992,,2023-09-19,13.2610494128232,20768.7881664466,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1993,,2023-09-19,12.6799650140297,20760.0542509881,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1994,,2023-09-19,12.1158025765884,21356.3127969696,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1995,,2023-09-19,12.0573205672409,22758.5968118404,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1996,,2023-09-19,12.4557148010405,23756.9783859253,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1997,,2023-09-19,12.2286682884758,23659.3207939067,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1998,,2023-09-19,11.6342491184262,23597.3061804104,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,1999,,2023-09-19,10.9258488544185,23948.3850340351,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,2000,,2023-09-19,12.161475751051,24976.5063182959,NA,NA,NA,NA,NA,NA
Czechia,CZ,CZE,2001,,2023-09-19,12.1705106539795,25833.4146699938,NA,NA,NA,NA,NA,NA
