country,iso2c,iso3c,year,status,lastupdated,co2pcap,forest,renewable,fossil,nuclea,region,capital,longitude,latitude,income,lending
Dominican Republic,DO,DOM,2021,,2023-12-18,NA,45.2797121878353,NA,NA,NA,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
Dominican Republic,DO,DOM,1985,,2023-12-18,NA,NA,NA,71.4011976047904,0,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
Dominican Republic,DO,DOM,1986,,2023-12-18,NA,NA,NA,66.8130344349434,0,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
Dominican Republic,DO,DOM,1979,,2023-12-18,NA,NA,NA,71.4821763602251,0,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
Dominican Republic,DO,DOM,1980,,2023-12-18,NA,NA,NA,80.5709023941068,0,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
Early-demographic dividend,V2,EAR,1982,,2023-12-18,NA,NA,NA,65.2911309159998,0.566777777385881,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1993,,2023-12-18,1.33589949543885,25.1734829713465,25.2598086790748,70.6178491324895,1.72161440932374,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1979,,2023-12-18,NA,NA,NA,62.7512356062971,1.00639041764844,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2020,,2023-12-18,2.01685678303252,22.7839872334024,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1971,,2023-12-18,NA,NA,NA,64.6107296808363,0.439399414565322,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1981,,2023-12-18,NA,NA,NA,63.481821407935,0.894535251001605,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1980,,2023-12-18,NA,NA,NA,63.7167987155914,0.876628957222621,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1975,,2023-12-18,NA,NA,NA,63.4904751606796,1.40483280361074,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1983,,2023-12-18,NA,NA,NA,66.3394083555262,0.942005400990805,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1984,,2023-12-18,NA,NA,NA,65.7406727375991,1.54662743888993,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1978,,2023-12-18,NA,NA,NA,61.8446109261391,1.14326005376661,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2015,,2023-12-18,2.1607220325704,23.1177104152123,18.1048615435489,78.0014498000643,0.26374168579997,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2016,,2023-12-18,2.16677218947559,23.0717668798697,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2017,,2023-12-18,2.21840131363666,22.9822787602442,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2018,,2023-12-18,2.24199458231456,22.9145954089095,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1995,,2023-12-18,1.40358861425254,24.9431779239445,24.0154400656561,71.5445951818126,2.09620251490789,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1996,,2023-12-18,1.44307810837501,24.8253959131179,23.4452833969231,72.1597734010545,2.05896202415766,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2021,,2023-12-18,NA,22.7079792445322,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1970,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2010,,2023-12-18,1.98800503052248,23.5780447976996,18.7564025627965,77.1926340527826,1.56545993937082,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1972,,2023-12-18,NA,NA,NA,65.2064669871708,0.386145551464101,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1976,,2023-12-18,NA,NA,NA,62.5570523937241,1.44129111825345,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1977,,2023-12-18,NA,NA,NA,62.836521846051,0.910619367556263,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2014,,2023-12-18,2.17253222359413,23.2126962342823,18.2713436020664,77.6123960768945,1.77969836814815,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1988,,2023-12-18,NA,NA,NA,65.6720074561843,1.97198299841844,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1989,,2023-12-18,NA,NA,NA,67.0547757899538,1.75082819258221,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1990,,2023-12-18,1.27999377585893,26.0815374480649,26.028588929433,69.9833869275002,1.96643856018321,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1994,,2023-12-18,1.37065898293657,25.0609599408064,24.9537128595291,70.9122359202707,1.78056799285738,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1965,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1966,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1967,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2022,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1969,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1985,,2023-12-18,NA,NA,NA,66.2965461349065,1.82513988196751,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1973,,2023-12-18,NA,NA,NA,64.7139264693724,0.775498652821914,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1974,,2023-12-18,NA,NA,NA,64.0844519771131,0.987684196187527,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1987,,2023-12-18,NA,NA,NA,66.9007001426937,1.71424133957333,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1960,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1961,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1962,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1963,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1991,,2023-12-18,1.31156811971043,25.9603878052448,25.5193409361878,70.5068671183781,2.00205917873649,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2019,,2023-12-18,2.20339261307625,22.8489952478132,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2006,,2023-12-18,1.77833420957962,23.837506611973,20.7274325395761,76.2067583454902,1.6815501723101,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1968,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2008,,2023-12-18,1.89661419467673,23.7079413280833,19.0164226410079,78.0953398704918,1.4540493110589,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2009,,2023-12-18,1.92368484044343,23.6427630622858,18.269336224239,77.8876473197235,1.59969614750876,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2011,,2023-12-18,2.03443806341996,23.4864423495643,19.105243979483,76.6030416012112,1.82547144194838,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2012,,2023-12-18,2.10323652756067,23.3949064782025,18.4072087708038,77.4519098415452,1.70973215832873,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2013,,2023-12-18,2.09709249372136,23.3033362207688,19.0664207626243,76.8929329487242,1.89349179159131,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1999,,2023-12-18,1.51948046841082,24.4930996673838,21.5504862170446,74.2294029442651,2.09760326666871,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2000,,2023-12-18,1.54765110150121,24.3187613654874,20.6882721200641,75.2733354053851,2.10221098605887,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2001,,2023-12-18,1.5564940372255,24.2537503555605,19.7569166953488,76.5403931568221,2.12191902745397,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2002,,2023-12-18,1.57632635278712,24.188699775575,19.2713202355444,77.1747864132507,2.0537037511367,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1964,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1992,,2023-12-18,1.31769015211386,25.2488097696991,25.221915184364,70.5814510401593,1.94765081150636,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2005,,2023-12-18,1.71410705012747,23.9024421753252,20.2371899436326,76.6460748355884,1.74587623492098,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2007,,2023-12-18,1.85517074991919,23.7725450914805,19.5035719697194,77.5686888772677,1.58030369985659,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1986,,2023-12-18,NA,NA,NA,65.9064941954004,2.05411241610423,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2003,,2023-12-18,1.61326690827767,24.123804753127,19.1210245866182,77.552509761847,1.99326665915326,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1997,,2023-12-18,1.48356488982501,24.7076138962561,22.689281831132,72.8281219944104,2.20719468213366,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,1998,,2023-12-18,1.49975131395635,24.6109829952857,22.2382684687297,73.2129321735627,2.15257415945825,Aggregates,,,,Aggregates,Aggregates
Early-demographic dividend,V2,EAR,2004,,2023-12-18,1.67139574629923,23.9672086782173,19.7071516548251,77.0937299207216,1.89482300957975,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1997,,2023-12-18,2.95444593652582,26.1540136105408,13.140489481289,70.5802056724602,14.1861482252178,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1960,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2001,,2023-12-18,3.1065767438889,26.1165805012214,13.692745944084,72.5030459853566,12.8401431860147,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1991,,2023-12-18,2.45213674710707,26.2553026021333,15.0681872804093,66.9129217272175,13.7350960093252,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1985,,2023-12-18,NA,NA,NA,67.4955847961995,13.8100019582114,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1989,,2023-12-18,NA,NA,NA,69.2771565837058,13.3244729002763,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1990,,2023-12-18,2.3771516668311,26.268204752678,15.7837200495285,65.681099850435,13.7252986865287,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1998,,2023-12-18,2.9184761965095,26.1371105558307,13.5120582891619,70.0902906073176,14.7056044224999,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1988,,2023-12-18,NA,NA,NA,68.6598160224781,13.7717083467226,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2000,,2023-12-18,3.02174438412942,26.0484255580453,12.8028245516064,72.3911105148059,13.4956763179438,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2010,,2023-12-18,5.36756855880796,26.7194699133251,15.2059089464054,76.19990247459,7.72683569506715,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2002,,2023-12-18,3.24542714129002,26.1855811477176,13.0031051363363,73.9824520112579,11.8699439350972,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1999,,2023-12-18,2.90854808697337,26.1202074970153,12.870079704444,71.4627381437593,14.0761936064625,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1963,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1984,,2023-12-18,NA,NA,NA,69.6044901234621,12.1624044296246,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1965,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1966,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1992,,2023-12-18,2.50920399137326,26.2383996306918,14.040953756675,68.3734531725446,13.4300909496934,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1964,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1993,,2023-12-18,2.63259139560637,26.2214966592503,14.6099993389846,68.4166684565963,13.8292417129099,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1994,,2023-12-18,2.72709318365637,26.2045936837036,13.3558996358104,68.7867103573283,14.0645603917742,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1995,,2023-12-18,2.9173920031102,26.1877014628552,14.2853159082478,68.5208338329643,14.2339909657868,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1996,,2023-12-18,2.92158344602227,26.1709166693561,13.3809368757747,69.6128430323177,14.2129746086125,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2013,,2023-12-18,6.0103727919808,26.8738004574468,17.4333175771315,77.8155688040076,3.55755117095836,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1968,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1986,,2023-12-18,NA,NA,NA,67.1599875243293,14.3540752091721,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1987,,2023-12-18,NA,NA,NA,67.5049632912588,15.4372456852852,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2004,,2023-12-18,3.88704186222396,26.315591327774,12.977180912468,75.3497243749744,10.641455158287,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2005,,2023-12-18,4.20917565066375,26.3810976474689,12.6581199340564,75.5409262193755,10.6726796677325,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2006,,2023-12-18,4.4737465320117,26.4461764645418,12.865623917551,76.3227836370432,9.89593024620926,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2007,,2023-12-18,4.74531036102746,26.5147820447692,12.563212589351,77.7897038021251,8.43157240979656,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2008,,2023-12-18,4.79539021617903,26.5831145947306,14.2048882352205,76.4993554562185,8.34525513093292,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2009,,2023-12-18,4.97311448645439,26.6515281256373,14.5137986533092,76.5034376252809,8.33806318632866,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1980,,2023-12-18,NA,NA,NA,73.5521488776075,8.02299029314139,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2011,,2023-12-18,5.75254159011402,26.7708437581715,14.6694070371852,79.0263044583367,5.03288802343639,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2012,,2023-12-18,5.85765336713023,26.8220162311364,16.8256029847949,78.0184924660339,3.81497594352099,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1983,,2023-12-18,NA,NA,NA,69.4113257451777,10.7429109060226,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1962,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2014,,2023-12-18,5.98734943659413,26.9247362823134,19.3014921760392,76.0094240014461,3.78442360109503,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2003,,2023-12-18,3.54775050084205,26.2467627565727,12.3974527588817,76.1252664388269,10.4398975359956,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1961,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2022,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2018,,2023-12-18,6.16608732498428,27.1167072640353,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2019,,2023-12-18,6.24645347488176,27.148011008033,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2020,,2023-12-18,6.22188839531445,27.1798473794798,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1967,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1979,,2023-12-18,NA,NA,NA,75.3784232423837,6.93281583202889,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1981,,2023-12-18,NA,NA,NA,72.4396138642267,8.39987768004253,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1982,,2023-12-18,NA,NA,NA,70.7779761804782,9.6281176201784,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2016,,2023-12-18,5.86409360256956,27.0866795018853,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2017,,2023-12-18,5.96007585412719,27.0860590597728,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1972,,2023-12-18,NA,NA,NA,75.6544169668239,1.2863449857262,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2015,,2023-12-18,5.88806270028322,26.9760461602674,20.4124662224537,74.5662423106925,1.94580114741675,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1974,,2023-12-18,NA,NA,NA,75.0332743168183,2.40416472148179,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,2021,,2023-12-18,NA,27.1947367886103,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1976,,2023-12-18,NA,NA,NA,75.7490403669361,3.63204127880758,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1973,,2023-12-18,NA,NA,NA,79.3335780665814,1.18973586705626,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1969,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1970,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1971,,2023-12-18,NA,NA,NA,74.3103095893073,1.19872497215218,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1978,,2023-12-18,NA,NA,NA,77.3415193623175,5.9558592628375,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1977,,2023-12-18,NA,NA,NA,78.6715275035406,3.18263411153827,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific,Z4,EAS,1975,,2023-12-18,NA,NA,NA,75.1256792359368,2.85537268329725,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1981,,2023-12-18,NA,NA,NA,75.7567286334523,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1965,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1968,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1980,,2023-12-18,NA,NA,NA,77.8563804617982,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1982,,2023-12-18,NA,NA,NA,74.6187488355549,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1974,,2023-12-18,NA,NA,NA,71.7200382793325,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1978,,2023-12-18,NA,NA,NA,79.5476862155474,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1976,,2023-12-18,NA,NA,NA,74.4887716324312,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1967,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1990,,2023-12-18,1.66493842150815,29.1182836938866,22.5071189451074,77.3254392531054,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1975,,2023-12-18,NA,NA,NA,73.9119858584382,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1991,,2023-12-18,1.73635235710949,29.1079063586204,20.5381546874129,79.2829764869664,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1979,,2023-12-18,NA,NA,NA,78.9762886977892,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,2019,,2023-12-18,5.95140749981749,30.4475289991765,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,2020,,2023-12-18,5.98224612531264,30.4950957795128,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1969,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1972,,2023-12-18,NA,NA,NA,74.7751625335541,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1973,,2023-12-18,NA,NA,NA,74.1058178730188,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,2011,,2023-12-18,5.29968223074222,30.0826734242213,17.0524523879895,80.9209410928847,1.59868656773046,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,2012,,2023-12-18,5.40148549255358,30.1175974266301,19.9745727444916,77.9098316231875,1.69860339792502,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,2013,,2023-12-18,5.57594751984977,30.1535616108764,20.2631842250658,77.5225294228602,1.7938766973832,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,2014,,2023-12-18,5.59042748651297,30.1878623600017,22.3092981696362,75.2240029226296,2.04067432855209,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,2015,,2023-12-18,5.49044235735542,30.2228214238407,23.3946853496816,73.7742018361624,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1977,,2023-12-18,NA,NA,NA,76.1825016218617,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1961,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1962,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1963,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1964,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,2021,,2023-12-18,NA,30.514377554444,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1970,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1971,,2023-12-18,NA,NA,NA,74.3359613291377,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1984,,2023-12-18,NA,NA,NA,73.9283666745619,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1985,,2023-12-18,NA,NA,NA,74.8882449989394,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1986,,2023-12-18,NA,NA,NA,75.6456768181015,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1987,,2023-12-18,NA,NA,NA,77.3122759955393,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1988,,2023-12-18,NA,NA,NA,77.2785326479216,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1989,,2023-12-18,NA,NA,NA,76.8455085504883,0,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,2016,,2023-12-18,5.46782085039092,30.3506195584455,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,2017,,2023-12-18,5.57836543397481,30.3515394339169,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,2018,,2023-12-18,5.83168033393028,30.3995511660506,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1993,,2023-12-18,1.92152341233901,29.0780944739827,19.5076777299955,80.1375334826712,0.152576606897138,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,2007,,2023-12-18,4.19185346066743,29.6916450141708,15.6600880460663,82.525234487635,1.61853363567704,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,1966,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,2009,,2023-12-18,4.50938047188503,29.9293869754952,17.9606070016099,80.2142063598255,1.61949072344105,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,2010,,2023-12-18,4.90267990116386,30.0476487790686,18.4171558661288,79.6595767291308,1.51819813612596,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (excluding high income),4E,EAP,2022,,2023-12-18,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
