country,iso2c,iso3c,year,status,lastupdated,education,primary,secondary,tertiary,under5,hiv_uninfected,edu_gender,labor_gender,unemploy_f,aid_dependancy,region,capital,longitude,latitude,income,lending
Fiji,FJ,FJI,1969,,2023-12-18,NA,NA,NA,NA,57.2,NA,NA,NA,NA,8750000,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2007,,2023-12-18,5.89472007751465,94.5077667236328,78.8532180786133,NA,23.8,0.09,1.04455995559692,48.6611675126904,5.026,50880001.0681152,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1970,,2023-12-18,NA,101.450141906738,52.9584693908691,0.713900029659271,56.6,NA,0.929489970207214,NA,NA,6960000.03814697,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1981,,2023-12-18,5.82120990753174,103.982849121094,68.3638229370117,2.39314007759094,42.4,NA,1.01268005371094,NA,NA,40159999.8474121,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1978,,2023-12-18,NA,105.531730651855,71.3469772338867,NA,49,NA,1.0067800283432,NA,NA,26319999.6948242,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1974,,2023-12-18,NA,108.389198303223,64.7060089111328,2.06940007209778,55.1,NA,0.981149971485138,NA,NA,14850000.3814697,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1975,,2023-12-18,NA,108.031051635742,66.6124114990234,2.70867991447449,54.1,NA,0.99251002073288,NA,NA,19360000.6103516,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2012,,2023-12-18,4.46150588989258,94.6015930175781,82.420036315918,NA,23.6,0.19,1.04857003688812,56.0685430169582,4.834,105370002.746582,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2006,,2023-12-18,5.6553201675415,99.439811706543,79.1958999633789,NA,23.6,0.08,1.03922998905182,46.6414247651101,5.035,55799999.2370605,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1977,,2023-12-18,NA,106.173477172852,70.5178298950195,NA,51,NA,1.00133001804352,NA,NA,22979999.5422363,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2019,,2023-12-18,5.11768341064453,111.436157226562,75.5654525756836,50.558910369873,26.9,0.28,NA,50.30674044134,5.634,128690002.441406,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1988,,2023-12-18,NA,NA,NA,NA,31.4,NA,NA,NA,NA,52290000.9155273,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1973,,2023-12-18,NA,108.181800842285,61.7699317932129,1.59381997585297,55.7,NA,0.953700006008148,NA,NA,14569999.6948242,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2022,,2023-12-18,NA,108.04418182373,84.1122055053711,NA,NA,NA,NA,50.4910992404862,5.54,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2005,,2023-12-18,5.16705989837646,NA,NA,14.4126501083374,23.3,0.07,NA,44.6498814786341,5.167,66080001.8310547,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1990,,2023-12-18,NA,NA,NA,NA,29.1,0.01,NA,49.6342580394223,NA,49220001.2207031,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2021,,2023-12-18,5.97475910186768,110.814964294434,92.0937118530273,NA,27.7,0.32,1.0168958902359,50.3109726051114,6.228,605380004.882813,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1972,,2023-12-18,NA,105.73193359375,59.303409576416,1.29405999183655,56,NA,0.962859988212585,NA,NA,8460000.03814697,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2010,,2023-12-18,NA,NA,NA,NA,23.7,0.15,NA,54.8515595640736,4.683,75839996.3378906,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2011,,2023-12-18,4.17305994033813,93.5630569458008,84.15869140625,NA,23.7,0.17,1.03643000125885,56.9387067383897,4.622,75389999.3896484,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1987,,2023-12-18,NA,100.74633026123,71.4011917114258,NA,32.6,NA,1.00668001174927,NA,NA,35490001.6784668,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2013,,2023-12-18,3.88288998603821,95.9539184570312,NA,NA,23.8,0.17,NA,55.2206840495942,4.914,91220001.2207031,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1963,,2023-12-18,NA,NA,NA,NA,68.7,NA,NA,NA,NA,4429999.82833862,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1964,,2023-12-18,NA,NA,NA,NA,65.8,NA,NA,NA,NA,3440000.05722046,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1965,,2023-12-18,NA,NA,NA,NA,63.2,NA,NA,NA,NA,4360000.1335144,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1966,,2023-12-18,NA,NA,NA,NA,61.1,NA,NA,NA,NA,4110000.1335144,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1967,,2023-12-18,NA,NA,NA,NA,59.4,NA,NA,NA,NA,2829999.92370605,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2018,,2023-12-18,5.03804206848145,103.447242736816,91.2016830444336,NA,26.3,0.27,1.01970732212067,50.3516561235315,5.497,120970001.220703,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1986,,2023-12-18,NA,102.554229736328,69.1176528930664,2.8372700214386,33.9,NA,1.00404000282288,NA,NA,41659999.8474121,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1971,,2023-12-18,NA,103.920761108398,55.7194900512695,1.05807995796204,56.3,NA,NA,NA,NA,10640000.3433228,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1984,,2023-12-18,NA,103.509498596191,68.7167663574219,2.49067997932434,36.9,NA,1.00171005725861,NA,NA,30530000.6866455,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1985,,2023-12-18,NA,103.513687133789,67.0572814941406,2.95617008209229,35.3,NA,1.00126004219055,NA,NA,31360000.6103516,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2014,,2023-12-18,3.76960921287537,96.0214233398438,88.2669982910156,NA,24.1,0.18,1.02251660823822,54.3996532293021,5.065,94239997.8637695,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1960,,2023-12-18,NA,NA,NA,NA,78.7,NA,NA,NA,NA,1080000.04291534,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1961,,2023-12-18,NA,NA,NA,NA,75.1,NA,NA,NA,NA,1009999.99046326,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1962,,2023-12-18,NA,NA,NA,NA,71.8,NA,NA,NA,NA,10819999.6948242,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1989,,2023-12-18,4.83109998703003,NA,NA,4.63503980636597,30.2,NA,NA,NA,NA,40529998.7792969,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2015,,2023-12-18,4.80931758880615,98.099250793457,87.7612457275391,NA,24.5,0.2,1.02075028419495,52.2075474167834,5.287,102480003.356934,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2016,,2023-12-18,4.83590269088745,98.6499328613281,88.7946090698242,NA,25,0.23,1.02326023578644,50.0711089075323,5.552,117419998.168945,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2017,,2023-12-18,4.88133430480957,100.935417175293,NA,NA,25.6,0.25,NA,50.2360680608415,5.452,145899993.896484,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2009,,2023-12-18,4.49847984313965,93.1980133056641,79.2095031738281,NA,23.8,0.12,1.03707003593445,52.7720480957891,4.88,66410003.6621094,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1993,,2023-12-18,NA,NA,NA,NA,26,0.03,NA,49.6463789962942,5.841,59840000.1525879,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1994,,2023-12-18,NA,101.364730834961,NA,NA,25.2,0.03,NA,49.6789626085862,5.761,39110000.6103516,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2008,,2023-12-18,4.25357007980347,94.1115493774414,79.017578125,NA,23.8,0.1,1.03134000301361,50.7081043522203,4.887,45080001.8310547,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1996,,2023-12-18,NA,98.8817977905273,NA,NA,23.9,0.03,NA,49.7348150018942,5.823,46790000.9155273,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2000,,2023-12-18,5.87773990631104,99.5651473999023,75.1499710083008,NA,22.6,0.05,1.03109002113342,47.4542801801122,6.169,29370000.8392334,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2001,,2023-12-18,5.6431097984314,100.623931884766,74.3360900878906,NA,22.5,0.05,1.0278400182724,46.8880762996193,6.057,26180000.3051758,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1995,,2023-12-18,NA,100.22981262207,NA,NA,24.5,0.03,NA,49.691914164388,5.88,42799999.2370605,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2003,,2023-12-18,NA,100.088241577148,77.2639465332031,14.6147603988647,22.7,0.06,1.0307400226593,45.7647103094465,6.155,51250000,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2004,,2023-12-18,6.20915985107422,101.039352416992,79.871452331543,14.5030603408813,23,0.07,1.02281999588013,45.2054794520548,6.024,65529998.7792969,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1997,,2023-12-18,NA,99.7153778076172,NA,NA,23.4,0.03,NA,49.1623776364921,6.107,44509998.3215332,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2002,,2023-12-18,6.27586984634399,100.195541381836,75.6993026733398,NA,22.5,0.06,1.03849005699158,46.3253571697592,6.041,34169998.1689453,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1982,,2023-12-18,NA,NA,NA,2.66364002227783,40.4,NA,NA,NA,NA,35029998.7792969,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1983,,2023-12-18,6.48669004440308,103.515640258789,68.5346603393555,NA,38.5,NA,1.01312005519867,NA,NA,31620000.8392334,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1992,,2023-12-18,NA,99.8667297363281,77.5046615600586,NA,27,0.02,0.998250007629395,49.6421665871481,5.677,62740001.6784668,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1998,,2023-12-18,5.52470016479492,100.506813049316,75.8864517211914,NA,23,0.04,1.02600002288818,48.5904044159347,6.001,36889999.3896484,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1999,,2023-12-18,5.16864013671875,100.19702911377,75.4504089355469,NA,22.8,0.04,1.04311001300812,48.0215034810963,5.756,35200000.7629395,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1991,,2023-12-18,NA,100.080390930176,73.3683319091797,10.7384395599365,28,0.02,0.983810007572174,49.6143540430221,5.964,44810001.373291,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Finland,FI,FIN,1991,,2023-12-18,6.33748006820679,99.9173736572266,113.864410400391,50.0253601074219,6.4,NA,1.09400999546051,82.0361848686655,5.025,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1961,,2023-12-18,NA,NA,NA,NA,25.2,NA,NA,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2004,,2023-12-18,6.15757989883423,99.7934265136719,110.782669067383,90.1379318237305,3.9,NA,1.02023005485535,86.5865835112674,10.574,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1990,,2023-12-18,5.33890008926392,100.084632873535,113.078971862793,45.2597808837891,6.7,NA,1.08712005615234,82.1303531916085,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1960,,2023-12-18,NA,NA,NA,NA,26.8,NA,NA,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1996,,2023-12-18,6.85898017883301,99.9656677246094,117.399612426758,68.9032897949219,4.9,NA,1.09221005439758,84.8752178242469,15.554,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1997,,2023-12-18,NA,99.9616928100586,119.055976867676,71.2885284423828,4.7,NA,1.07398998737335,83.4347336720105,15.181,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1998,,2023-12-18,NA,99.8864974975586,118.430450439453,76.7278900146484,4.6,NA,1.05195999145508,83.8598629093678,13.578,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1995,,2023-12-18,6.80990982055664,100.003356933594,116.060340881348,67.2521362304688,5.2,NA,1.07792997360229,83.7975887351597,16.149,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1989,,2023-12-18,5.07260990142822,100.145797729492,111.688720703125,41.5594596862793,6.9,NA,1.0769100189209,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1987,,2023-12-18,5.20081996917725,99.9078216552734,109.558166503906,36.0473899841309,7.2,NA,1.08585000038147,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2014,,2023-12-18,7.10236978530884,99.6617202758789,147.413314819336,89.9938812255859,2.6,NA,1.05675995349884,88.7199168465659,7.946,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2003,,2023-12-18,6.16743993759155,99.689567565918,132.235412597656,88.286979675293,4,NA,1.05271005630493,85.9761282876754,9.938,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1964,,2023-12-18,NA,NA,NA,NA,21.3,NA,NA,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1965,,2023-12-18,NA,NA,NA,NA,20.2,NA,NA,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1966,,2023-12-18,NA,NA,NA,NA,19.2,NA,NA,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1967,,2023-12-18,NA,NA,NA,NA,18.4,NA,NA,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1968,,2023-12-18,NA,NA,NA,NA,17.6,NA,NA,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1969,,2023-12-18,NA,NA,NA,NA,16.8,NA,NA,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2013,,2023-12-18,7.12404012680054,99.6918487548828,145.653442382812,91.2365264892578,2.7,NA,1.05431997776031,88.288159317936,7.516,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2000,,2023-12-18,5.70930004119873,99.7170867919922,125.493049621582,82.5875015258789,4.3,NA,1.04841995239258,84.8962743437765,11.989,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2001,,2023-12-18,5.84025001525879,99.688591003418,128.174865722656,85.9510498046875,4.2,NA,1.05446994304657,85.5727404543258,10.76,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2002,,2023-12-18,6.01677989959717,99.6447677612305,129.487838745117,86.788932800293,4.1,NA,1.05659997463226,86.3271062048887,10.165,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2016,,2023-12-18,6.85153007507324,99.5080413818359,152.471435546875,89.3280029296875,2.4,NA,1.05761003494263,88.2092497232783,8.581,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1988,,2023-12-18,5.06695985794067,100.127250671387,110.987289428711,38.2385711669922,7.1,NA,1.0833899974823,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1992,,2023-12-18,6.52050018310547,99.9295120239258,116.974082946777,54.5085983276367,6.1,NA,1.10609996318817,82.0394160583942,9.651,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1993,,2023-12-18,7.48716020584106,99.9399108886719,113.945106506348,61.5648918151855,5.8,NA,1.09168994426727,82.0358838581804,14.42,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1994,,2023-12-18,6.85706996917725,99.9698181152344,116.124557495117,65.078987121582,5.5,NA,1.08613002300262,81.9461499296175,14.875,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2007,,2023-12-18,5.67125988006592,99.6621475219727,109.042900085449,95.0834808349609,3.5,NA,1.02225005626678,87.9281543577876,7.186,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2008,,2023-12-18,5.83010005950928,99.7198715209961,108.298301696777,95.8668518066406,3.3,NA,1.02240002155304,87.276765341203,6.693,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2009,,2023-12-18,6.45955991744995,99.664192199707,107.702293395996,92.0154724121094,3.2,NA,1.02356994152069,88.8041545803312,7.569,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2010,,2023-12-18,6.50444984436035,99.6880569458008,108.609390258789,93.1867599487305,3,NA,1.02248001098633,87.4521207573128,7.636,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1999,,2023-12-18,5.86992979049683,99.7165374755859,121.148979187012,80.0922470092773,4.4,NA,1.04770004749298,85.1123212037557,12.443,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1970,,2023-12-18,5.413489818573,NA,NA,NA,16.1,NA,NA,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1971,,2023-12-18,5.33137989044189,83.2343826293945,101.269416809082,13.6062803268433,15.4,NA,NA,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2015,,2023-12-18,7.03208017349243,99.5672302246094,150.819213867188,89.6573791503906,2.5,NA,1.05718004703522,89.1167040718179,8.842,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1986,,2023-12-18,5.1003999710083,99.896240234375,108.28182220459,34.1089210510254,7.3,NA,1.08513998985291,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1973,,2023-12-18,5.09337997436523,82.8275299072266,106.054252624512,14.7131795883179,13.9,NA,1.02584004402161,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1962,,2023-12-18,NA,NA,NA,NA,23.8,NA,NA,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1963,,2023-12-18,NA,NA,NA,NA,22.5,NA,NA,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2006,,2023-12-18,5.92838001251221,99.7659530639648,110.277038574219,93.4309921264648,3.6,NA,1.02063000202179,87.6176438978705,8.083,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1977,,2023-12-18,NA,101.587226867676,93.1230773925781,29.2845001220703,10.6,NA,1.04932999610901,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1978,,2023-12-18,NA,100.682991027832,94.3702392578125,30.780740737915,9.9,NA,1.05188000202179,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1979,,2023-12-18,4.79690980911255,100.33805847168,97.08447265625,31.4591503143311,9.2,NA,1.05420005321503,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1980,,2023-12-18,4.82574987411499,100.174697875977,98.3180389404297,32.0337409973145,8.7,NA,1.05862998962402,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2011,,2023-12-18,6.44504976272583,99.7851867675781,109.248931884766,93.2884292602539,2.9,NA,1.02109003067017,86.9708922530051,7.097,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1983,,2023-12-18,4.85560989379883,100.10147857666,101.554733276367,33.6237716674805,7.6,NA,1.06464004516602,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1984,,2023-12-18,4.69891977310181,99.9815826416016,105.239967346191,31.6123905181885,7.4,NA,1.08516001701355,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1985,,2023-12-18,5.04542016983032,99.8997192382812,106.819892883301,32.0648384094238,7.3,NA,1.08931994438171,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1972,,2023-12-18,5.0081901550293,81.8688201904297,105.711242675781,14.1353902816772,14.6,NA,1.01688003540039,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2018,,2023-12-18,6.27557992935181,99.7032012939453,153.651428222656,92.3850021362305,2.3,NA,1.05789995193481,88.5310340455208,7.298,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1974,,2023-12-18,4.48230981826782,86.1420669555664,107.514686584473,15.9845199584961,13.1,NA,1.02892005443573,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1975,,2023-12-18,5.03323984146118,89.7470932006836,107.145042419434,17.0533504486084,12.3,NA,NA,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2005,,2023-12-18,6.02507019042969,99.7841110229492,111.326103210449,91.9409408569336,3.7,NA,1.02005994319916,87.5040446218086,8.608,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1981,,2023-12-18,4.83336019515991,100.104568481445,99.5930480957031,32.6207885742188,8.2,NA,1.05711996555328,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2019,,2023-12-18,6.41695022583008,99.5557479858398,144.613204956055,94.5891189575195,2.3,NA,1.05174994468689,88.2790609317862,6.164,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2020,,2023-12-18,6.6349401473999,99.8175811767578,143.122909545898,96.4726333618164,2.2,NA,1.05539000034332,87.7937108518012,7.488,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2021,,2023-12-18,5.69380855560303,99.353630065918,143.361343383789,100.868072509766,2.2,NA,NA,88.2659381849369,7.056,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1976,,2023-12-18,5.22833013534546,101.875923156738,89.9002304077148,27.4120292663574,11.4,NA,1.05043005943298,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1982,,2023-12-18,4.77929019927979,100.115341186523,100.319610595703,33.1858787536621,7.9,NA,1.06679999828339,NA,NA,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2012,,2023-12-18,7.14803981781006,99.7071228027344,109.962677001953,91.5533828735352,2.8,NA,1.02188003063202,87.9437416516068,7.051,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2022,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,90.7979756182958,6.407,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2017,,2023-12-18,6.36311006546021,99.4682083129883,153.583709716797,90.6983871459961,2.4,NA,1.05625998973846,88.0767327917777,8.39,NA,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Fragile and conflict affected situations,F1,FCS,1977,,2023-12-18,NA,65.8470230102539,26.2252597808838,7.85372018814087,NA,NA,0.743789970874786,NA,NA,4018049914.36004,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1980,,2023-12-18,NA,76.7731018066406,28.1068992614746,8.33143043518066,NA,NA,0.759570002555847,NA,NA,7133160007.95364,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1967,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1968,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1979,,2023-12-18,NA,73.5923690795898,27.460090637207,8.23585033416748,NA,NA,0.753750026226044,NA,NA,6426939869.61246,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1972,,2023-12-18,NA,59.5783500671387,25.1736297607422,7.61149978637695,NA,NA,0.724749982357025,NA,NA,1111990011.15561,Aggregates,,,,Aggregates,Aggregates
