country,iso2c,iso3c,year,status,lastupdated,electricity_ur,electricity_ru,water_ur,water_ru,sanitation_ur,sanitation_ru,region,capital,longitude,latitude,income,lending
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1964,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1965,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1966,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2009,,2023-12-18,99.1041677331134,98.640687518203407,97.6779543196646,89.9037006472881,95.3563119860611,81.3600895044383,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1969,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1983,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1971,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2014,,2023-12-18,99.8742408694989,99.5202356164167,97.3468731666024,91.089457643519,96.2263460725847,85.4027486962702,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1973,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2002,,2023-12-18,98.6781583259756,97.787704949287,97.9852795603319,86.6652485317284,94.2633310091103,76.1176849091725,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2003,,2023-12-18,98.6806252797648,97.9104464800826,97.9956800468043,87.0038354677738,94.378953502534,76.7665525743486,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2004,,2023-12-18,98.6988249861306,97.9784195793316,97.9294378894391,87.3453137060941,94.5110948044246,77.4406749390307,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1977,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1978,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1979,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1980,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2021,,2023-12-18,99.6900903757804,99.9504761822539,97.4379380126001,92.4016060259503,97.0816277957078,89.2698629099811,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2022,,2023-12-18,NA,NA,97.5360386990384,92.5456857687734,97.1046982302229,89.3298500891163,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1968,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1996,,2023-12-18,99.9977001062833,99.8218420460561,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1972,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2000,,2023-12-18,98.6578250900093,97.4166768264768,97.9633755530684,86.1585979074808,94.1377928198441,76.5485481407374,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2001,,2023-12-18,98.6607029516625,97.5894374349462,97.9718241641575,86.3419750518489,94.1456756390785,75.470672652196,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1960,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1961,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1962,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2016,,2023-12-18,99.6012620652864,99.7203945800191,97.3705496168201,91.5758074873991,96.5287504689985,86.9204975120214,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2017,,2023-12-18,99.6307044856633,99.8682560678568,97.3798493667475,91.818118299095,96.6718303732793,87.5634863248899,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2018,,2023-12-18,99.9601609560079,99.9053755865546,97.3936727816378,92.0328725801756,96.8145698694175,88.1394988036228,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2019,,2023-12-18,99.6786816474058,99.9528099059502,97.4100416508683,92.2457003398272,96.9308879802375,88.6373810956768,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1967,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1982,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1974,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1997,,2023-12-18,99.9900531799306,99.7991769020245,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1998,,2023-12-18,99.9901020085452,99.8114516780028,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1999,,2023-12-18,99.9622944954965,99.4435648506074,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1990,,2023-12-18,100,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1975,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1976,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2015,,2023-12-18,98.1189019838506,98.7301870161528,97.3599193008028,91.3406999846694,96.3850316592481,86.2025105730849,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1995,,2023-12-18,99.9958427748981,99.9929455754801,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1991,,2023-12-18,100,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1992,,2023-12-18,100,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1981,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1985,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1986,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1987,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1984,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1989,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1994,,2023-12-18,100,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1988,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1993,,2023-12-18,100,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1987,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1960,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1982,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1983,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1986,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1981,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1985,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2022,,2023-12-18,NA,NA,99.5912485571846,96.8466331498583,98.7901304170381,97.0982172200551,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1988,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1989,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1976,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1977,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1978,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1980,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2016,,2023-12-18,99.9586567053864,99.8001339010467,99.7024607387414,97.9375981269702,98.6684996088566,96.2378584308387,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2017,,2023-12-18,99.9677132334035,99.9368106067373,99.6780264915158,97.7185254403414,98.7001362788878,96.4622615262268,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2018,,2023-12-18,99.9797063245873,99.9488273592905,99.6535928446152,97.5001128897958,98.7297524231599,96.5959645820756,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2019,,2023-12-18,99.9913284941274,99.9759663584213,99.629403792797,97.2680277214613,98.7407067852558,96.7183039808728,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1984,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1997,,2023-12-18,100,100,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1998,,2023-12-18,100,100,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1973,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1974,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1975,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2014,,2023-12-18,99.9353031105464,99.6609502270405,99.7512204364982,98.3615473115693,98.6006826754732,95.6086243075861,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1990,,2023-12-18,100,100,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1979,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1993,,2023-12-18,100,100,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1994,,2023-12-18,100,100,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1995,,2023-12-18,100,100,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1996,,2023-12-18,100,100,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1969,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1971,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1972,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2010,,2023-12-18,99.8656891830115,99.4553950879144,99.8569101758716,99.1271949468859,98.4685956160858,94.4285138644615,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2011,,2023-12-18,99.8869398818156,99.4944856435534,99.8310411216948,98.9481574222572,98.499768601046,94.7165092884454,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1961,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1962,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1963,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1964,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2015,,2023-12-18,99.9446272929175,99.7339132620712,99.7267696326266,98.1519947425897,98.635225509183,95.9221987704222,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1992,,2023-12-18,100,100,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1967,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1968,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2005,,2023-12-18,99.7104414594038,99.2459061940211,99.8757576352175,99.205421875476,98.2837496237339,92.8316513170646,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2020,,2023-12-18,99.9960254581402,99.9908065022346,99.6055566099841,97.0351253390585,98.7514185023817,96.8424762924437,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2021,,2023-12-18,99.9984450207312,99.9923124964224,99.5819186627499,96.8013743090815,98.7615239413863,96.9692011228928,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2008,,2023-12-18,99.7900172321785,99.3853308103951,99.8805481374414,99.2742930914025,98.3979572021332,93.8145394343291,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2000,,2023-12-18,99.6545627422099,98.9907468508596,99.8648483036329,99.3224655299488,98.3657700753957,95.3192312283009,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2012,,2023-12-18,99.9085301029254,99.5402229325694,99.8034848071776,98.7694106541632,98.5333148568574,95.0117032079021,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2013,,2023-12-18,99.9241552420509,99.5955934790783,99.7757778219586,98.5675481710096,98.5674360169954,95.3090951788924,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1999,,2023-12-18,100,100,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2004,,2023-12-18,99.6972647614704,99.2004242496224,99.8736733013969,99.3677398261939,98.2565004556478,92.6406532488193,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1991,,2023-12-18,100,100,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1966,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2003,,2023-12-18,99.6878507553425,99.1541279689101,99.8714562334176,99.3556766732414,98.2284314497035,92.452061057948,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2007,,2023-12-18,99.7632368307111,99.341295001844,99.8789686513757,99.2243305021225,98.3595036223329,93.4751824790563,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1970,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2009,,2023-12-18,99.8345524448858,99.4414181196487,99.8823795316032,99.2988077236551,98.433510354263,94.12404186672,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1965,,2023-12-18,NA,NA,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2002,,2023-12-18,99.6798881393721,99.106356912693,99.8691541583441,99.3445671725529,98.199148582126,92.2615552702742,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2006,,2023-12-18,99.7334351519271,99.2918069623363,99.8775040201861,99.2156926256787,98.3208957643848,93.1389751585042,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2001,,2023-12-18,99.6677492687885,99.0483273062362,99.8668748112126,99.3342300346701,98.16348713846,92.0396563210884,Aggregates,,,,Aggregates,Aggregates
Faroe Islands,FO,FRO,2015,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2003,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1961,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2002,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1993,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2004,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1992,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1999,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2000,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1998,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2001,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2018,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2005,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1963,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1964,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2006,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1962,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1997,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1968,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1969,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1970,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1971,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2016,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2017,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1960,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1974,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1975,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1991,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1990,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1965,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1994,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1995,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1996,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2009,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2010,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2011,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1972,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1973,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1987,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1988,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1989,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1976,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1977,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1966,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1967,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2008,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1981,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1982,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1983,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1984,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1986,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2013,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2014,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1979,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2007,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2020,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1978,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2022,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2012,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2021,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1980,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1985,,2023-12-18,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2019,,2023-12-18,100,100,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
