country,iso2c,iso3c,year,status,lastupdated,expenditure,primary,secondary,tertiary,region,capital,longitude,latitude,income,lending
Europe & Central Asia (excluding high income),7E,ECA,1977,,2023-12-18,NA,102.073516845703,87.7628021240234,33.132251739502,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1978,,2023-12-18,NA,101.196128845215,87.8099975585938,33.0712203979492,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1966,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1967,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1994,,2023-12-18,NA,102.785598754883,83.3505401611328,32.6902694702148,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1995,,2023-12-18,NA,101.585258483887,83.9178466796875,32.558048248291,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1996,,2023-12-18,NA,100.804557800293,83.6831283569336,33.2100715637207,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2010,,2023-12-18,3.8476243019104,99.4943008422852,90.7920837402344,58.464298248291,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1980,,2023-12-18,NA,101.150398254395,87.5289993286133,32.6160507202148,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2012,,2023-12-18,3.95983362197876,99.7258071899414,92.3296508789062,61.4611587524414,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2013,,2023-12-18,4.05822992324829,101.921836853027,97.1965484619141,63.7534408569336,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2014,,2023-12-18,4.04196643829346,101.619331359863,98.3537979125977,65.9061737060547,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2005,,2023-12-18,3.64203000068665,101.284439086914,88.3727493286133,50.9765586853027,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2016,,2023-12-18,3.96209001541138,100.145668029785,98.9645080566406,69.7090682983398,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2017,,2023-12-18,4.32368993759155,99.2322311401367,100.580703735352,71.7646789550781,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1979,,2023-12-18,NA,101.112731933594,87.8247985839844,32.780590057373,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2009,,2023-12-18,4.27429008483887,98.9750595092773,89.034049987793,56.6602897644043,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1968,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1969,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1970,,2023-12-18,NA,103.109733581543,85.9147872924805,33.8424606323242,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2008,,2023-12-18,3.80548799037933,99.5362014770508,90.10546875,55.5357704162598,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2006,,2023-12-18,3.63488006591797,100.684577941895,89.4553070068359,52.9555282592773,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2021,,2023-12-18,4.43917083740234,100.532829284668,99.4157180786133,80.0232391357422,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2022,,2023-12-18,NA,100.247848510742,99.6333312988281,80.2510986328125,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2020,,2023-12-18,4.38912677764892,100.916748046875,99.5348968505859,77.5683517456055,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2018,,2023-12-18,4.30003976821899,100.608093261719,100.796020507812,73.9450912475586,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2019,,2023-12-18,4.05669510364532,101.193916320801,100.891090393066,75.8210601806641,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2007,,2023-12-18,3.54680502414704,100.623901367188,90.2919616699219,54.6448516845703,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2019,,2023-12-18,3.95437002182007,100.247299194336,100.77124786377,74.5359802246094,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2006,,2023-12-18,3.90346002578735,100.598686218262,90.1296310424805,54.0075416564941,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2007,,2023-12-18,3.97731995582581,100.432258605957,90.7666702270508,55.8699684143066,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2008,,2023-12-18,4.10174989700317,99.3568267822266,91.090446472168,57.3897399902344,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2011,,2023-12-18,4.03038001060486,99.628532409668,93.1738586425781,61.4273910522461,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2010,,2023-12-18,3.85279715061187,99.4166412353516,92.0018615722656,60.4601287841797,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2012,,2023-12-18,4.01803016662598,99.6829299926758,93.1541595458984,62.2875900268555,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2013,,2023-12-18,4.20151996612549,101.344306945801,98.04541015625,64.0747909545898,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2005,,2023-12-18,3.77192997932434,101.163078308105,88.9621505737305,51.8192291259766,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2016,,2023-12-18,4.29491496086121,99.4081420898438,99.1222915649414,68.9676208496094,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2017,,2023-12-18,4.1994800567627,98.5715484619141,100.556770324707,70.8589782714844,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2018,,2023-12-18,4.17266488075256,99.6356201171875,100.73365020752,72.8620681762695,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2009,,2023-12-18,4.32161498069764,98.9425201416016,90.4563980102539,58.790771484375,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2021,,2023-12-18,4.49264764785767,99.8551635742188,99.3596267700195,78.3906021118164,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2022,,2023-12-18,NA,99.5982894897461,99.5407867431641,78.6692276000977,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1969,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2020,,2023-12-18,4.43442010879517,99.3822326660156,99.9524765014648,76.1234817504883,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2002,,2023-12-18,3.38608002662659,108.100479125977,92.4794769287109,45.6347312927246,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2003,,2023-12-18,3.67853999137878,105.80549621582,93.8821716308594,48.6185302734375,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2004,,2023-12-18,3.44770002365112,103.782783508301,90.6784210205078,49.7175788879395,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1970,,2023-12-18,NA,104.185859680176,84.3311080932617,30.2952995300293,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1964,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1965,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1966,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1963,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1968,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1971,,2023-12-18,NA,104.099052429199,84.5211868286133,29.9301300048828,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2014,,2023-12-18,4.07005310058594,100.936660766602,98.8685073852539,65.728271484375,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1967,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1973,,2023-12-18,NA,103.67138671875,86.1313018798828,29.3946895599365,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1974,,2023-12-18,NA,103.900833129883,86.6464309692383,29.3856506347656,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2015,,2023-12-18,4.11714208126068,99.8970108032227,99.0649108886719,67.0279312133789,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1976,,2023-12-18,NA,102.820091247559,87.0741500854492,29.9247398376465,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1977,,2023-12-18,NA,102.448173522949,87.3359527587891,30.3560104370117,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1978,,2023-12-18,NA,101.517189025879,87.4861907958984,30.4444198608398,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1979,,2023-12-18,NA,101.130348205566,87.5877685546875,30.369270324707,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1980,,2023-12-18,NA,100.863403320312,87.4410018920898,30.3430805206299,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1981,,2023-12-18,NA,100.773849487305,87.4323120117188,30.4778594970703,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1982,,2023-12-18,NA,101.371513366699,87.2973937988281,30.8068695068359,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1995,,2023-12-18,NA,100.827293395996,84.3272094726562,31.3441295623779,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1983,,2023-12-18,NA,101.873931884766,87.1694107055664,31.3917007446289,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1972,,2023-12-18,NA,103.502136230469,85.3765182495117,29.5512294769287,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2000,,2023-12-18,3.50838994979858,104.861068725586,88.1392669677734,39.433910369873,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2001,,2023-12-18,3.42146992683411,106.622550964355,90.7710189819336,42.6225891113281,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1960,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1961,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1962,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1990,,2023-12-18,NA,104.788543701172,88.4037017822266,32.613468170166,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1991,,2023-12-18,NA,105.207046508789,86.7890090942383,32.5078392028809,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1992,,2023-12-18,NA,103.837837219238,85.4897003173828,31.8412303924561,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1993,,2023-12-18,NA,102.815536499023,84.7656631469727,31.2017097473144,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1994,,2023-12-18,NA,101.847457885742,83.9485931396484,31.1491298675537,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1986,,2023-12-18,NA,104.229873657227,88.5038375854492,33.3998184204102,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1996,,2023-12-18,3.51256990432739,100.41039276123,84.2592391967773,32.473560333252,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1984,,2023-12-18,NA,103.346801757812,87.3280181884766,32.1185684204102,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1985,,2023-12-18,NA,103.672912597656,87.780143737793,33.0251884460449,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1998,,2023-12-18,NA,102.97811126709,85.7235870361328,34.7603302001953,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1987,,2023-12-18,NA,104.716018676758,88.6347808837891,33.1683197021484,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1975,,2023-12-18,NA,102.810691833496,87.0444869995117,29.5548896789551,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1989,,2023-12-18,NA,104.754211425781,88.538330078125,32.7397384643555,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1999,,2023-12-18,3.89257001876831,103.913719177246,86.6992568969727,36.9566307067871,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1997,,2023-12-18,NA,101.32804107666,84.4570999145508,33.892219543457,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1988,,2023-12-18,NA,105.622749328613,88.8424072265625,32.9768218994141,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1987,,2023-12-18,NA,103.191429138184,92.3124084472656,26.6097297668457,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1983,,2023-12-18,NA,102.744758605957,88.1428070068359,25.0271606445312,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1981,,2023-12-18,NA,102.696220397949,87.1530914306641,24.6529808044434,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1982,,2023-12-18,NA,102.815849304199,87.6157836914062,24.9480495452881,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1988,,2023-12-18,NA,102.869499206543,92.9140472412109,27.2556896209717,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1985,,2023-12-18,NA,102.951881408691,89.4729232788086,25.9926204681396,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1986,,2023-12-18,NA,103.085792541504,91.307861328125,26.4395503997803,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1990,,2023-12-18,NA,101.863967895508,94.03759765625,29.3689804077148,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1984,,2023-12-18,NA,102.740417480469,88.5988235473633,25.4034996032715,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1993,,2023-12-18,4.95048999786377,102.671081542969,98.3673095703125,35.1210784912109,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1994,,2023-12-18,4.66727495193481,103.344718933105,101.365142822266,38.0570106506348,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1995,,2023-12-18,4.69021487236023,103.157188415527,102.111801147461,39.6536293029785,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2017,,2023-12-18,4.69770503044129,101.41040802002,107.27604675293,71.6794281005859,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1996,,2023-12-18,4.75392007827759,103.565780639648,102.858467102051,41.7627792358398,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1997,,2023-12-18,NA,103.177017211914,102.870719909668,43.8586387634277,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1998,,2023-12-18,4.54056978225708,104.364700317383,100.766586303711,44.9949417114258,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2022,,2023-12-18,NA,101.298767089844,106.711227416992,77.4991073608398,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1960,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1961,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1989,,2023-12-18,NA,102.444686889648,93.5318069458008,28.3955402374268,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1977,,2023-12-18,NA,104.869270324707,85.4600219726562,23.4043197631836,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1978,,2023-12-18,NA,104.497360229492,85.9186477661133,24.1129703521729,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1979,,2023-12-18,NA,103.905082702637,86.4843215942383,24.0465602874756,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1980,,2023-12-18,NA,103.328201293945,87.005989074707,24.4779796600342,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2016,,2023-12-18,4.8159499168396,101.031051635742,107.015953063965,70.3927917480469,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1968,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2018,,2023-12-18,4.62343978881836,101.392646789551,107.401863098145,72.7852935791016,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2019,,2023-12-18,4.65441513061523,101.464317321777,107.140602111816,73.8699188232422,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2020,,2023-12-18,4.87656021118164,100.774787902832,107.249298095703,74.7346878051758,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2021,,2023-12-18,5.00158405303955,101.317756652832,106.710639953613,77.3375015258789,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1973,,2023-12-18,NA,105.323440551758,81.089729309082,19.8289699554443,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1974,,2023-12-18,NA,105.551071166992,82.764518737793,20.4936504364014,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1962,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1963,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1964,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1991,,2023-12-18,5.10321998596191,101.353897094727,94.3682632446289,30.970760345459,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1992,,2023-12-18,5.13206505775451,101.657722473145,95.0193176269531,32.5444602966309,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1967,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2004,,2023-12-18,5.04638004302979,103.140731811523,101.556823730469,58.4711799621582,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1969,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1970,,2023-12-18,NA,106.870048522949,78.1953506469727,17.9943599700928,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1971,,2023-12-18,NA,106.826599121094,78.1508483886719,18.0324401855469,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1972,,2023-12-18,NA,106.72412109375,79.0721588134766,18.8360004425049,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2009,,2023-12-18,5.52265977859497,102.32723236084,105.665153503418,64.9656600952148,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2010,,2023-12-18,5.20246005058289,101.991432189941,107.032821655273,66.4165191650391,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1975,,2023-12-18,NA,105.31413269043,83.5828094482422,21.4252891540527,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1976,,2023-12-18,NA,105.233909606934,84.4565811157227,22.7137603759766,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2014,,2023-12-18,5.04528498649598,101.602699279785,108.210029602051,68.6604690551758,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1965,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1966,,2023-12-18,NA,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2015,,2023-12-18,4.93930768966675,101.419921875,107.888359069824,69.6855392456055,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2008,,2023-12-18,5.02904987335205,102.73999786377,104.984901428223,63.7148590087891,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2005,,2023-12-18,5.07394981384277,103.608673095703,103.071853637695,60.2478790283203,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2006,,2023-12-18,5.00697135925293,103.432891845703,103.847763061523,61.6573486328125,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2007,,2023-12-18,4.71541023254395,103.133560180664,103.82666015625,62.5128288269043,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1999,,2023-12-18,4.57943487167358,104.172088623047,101.149223327637,46.9803314208984,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2000,,2023-12-18,5.07388997077942,103.181976318359,101.282157897949,48.7897415161133,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2001,,2023-12-18,5.27374482154846,103.521171569824,102.539588928223,51.3767509460449,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2011,,2023-12-18,5.04305505752563,101.763656616211,107.701690673828,67.2159576416016,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2003,,2023-12-18,5.11418008804321,103.330436706543,103.8154296875,56.2855911254883,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2012,,2023-12-18,4.93892502784729,101.656959533691,106.702003479004,67.2255935668945,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2013,,2023-12-18,4.97831511497498,102.288238525391,108.92529296875,67.500617980957,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2002,,2023-12-18,5.21897506713867,103.508651733398,103.39372253418,53.8632392883301,Aggregates,,,,Aggregates,Aggregates
Faroe Islands,FO,FRO,2015,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2004,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2005,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2016,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2017,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2010,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2011,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1961,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1962,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2018,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2003,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1992,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1993,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2009,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1997,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1998,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1999,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2000,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2001,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2002,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1960,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1974,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2006,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2007,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1964,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1965,,2023-12-18,NA,NA,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
