"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","POP","WOMEN","MLN_PER","A","1964",39.99387,
"DEU","POP","WOMEN","MLN_PER","A","1965",40.231923,
"DEU","POP","WOMEN","MLN_PER","A","1966",40.521046,
"DEU","POP","WOMEN","MLN_PER","A","1967",40.723214,
"DEU","POP","WOMEN","MLN_PER","A","1968",40.890244,
"DEU","POP","WOMEN","MLN_PER","A","1969",41.114043,
"DEU","POP","WOMEN","MLN_PER","A","1970",41.185076,
"DEU","POP","WOMEN","MLN_PER","A","1971",41.224197,
"DEU","POP","WOMEN","MLN_PER","A","1972",41.368343,
"DEU","POP","WOMEN","MLN_PER","A","1973",41.454221,
"DEU","POP","WOMEN","MLN_PER","A","1974",41.465252,
"DEU","POP","WOMEN","MLN_PER","A","1975",41.354462,
"DEU","POP","WOMEN","MLN_PER","A","1976",41.20315,
"DEU","POP","WOMEN","MLN_PER","A","1977",41.108686,
"DEU","POP","WOMEN","MLN_PER","A","1978",41.052456,
"DEU","POP","WOMEN","MLN_PER","A","1979",41.025484,
"DEU","POP","WOMEN","MLN_PER","A","1980",41.041302,
"DEU","POP","WOMEN","MLN_PER","A","1981",41.052916,
"DEU","POP","WOMEN","MLN_PER","A","1982",41.002417,
"DEU","POP","WOMEN","MLN_PER","A","1983",40.891949,
"DEU","POP","WOMEN","MLN_PER","A","1984",40.743248,
"DEU","POP","WOMEN","MLN_PER","A","1985",40.626969,
"DEU","POP","WOMEN","MLN_PER","A","1986",40.592095,
"DEU","POP","WOMEN","MLN_PER","A","1987",40.568082,
"DEU","POP","WOMEN","MLN_PER","A","1988",40.634316,
"DEU","POP","WOMEN","MLN_PER","A","1989",40.863457,
"DEU","POP","WOMEN","MLN_PER","A","1990",41.128172,
"DEU","POP","WOMEN","MLN_PER","A","1991",41.344358,
"DEU","POP","WOMEN","MLN_PER","A","1992",41.555008,
"DEU","POP","WOMEN","MLN_PER","A","1993",41.747085,
"DEU","POP","WOMEN","MLN_PER","A","1994",41.856621,
"DEU","POP","WOMEN","MLN_PER","A","1995",41.943156,
"DEU","POP","WOMEN","MLN_PER","A","1996",42.025002,
"DEU","POP","WOMEN","MLN_PER","A","1997",42.061201,
"DEU","POP","WOMEN","MLN_PER","A","1998",42.048966,
"DEU","POP","WOMEN","MLN_PER","A","1999",42.05278,
"DEU","POP","WOMEN","MLN_PER","A","2000",42.087848,
"DEU","POP","WOMEN","MLN_PER","A","2001",42.134316,
"DEU","POP","WOMEN","MLN_PER","A","2002",42.178716,
"DEU","POP","WOMEN","MLN_PER","A","2003",42.183725,
"DEU","POP","WOMEN","MLN_PER","A","2004",42.161445,
"DEU","POP","WOMEN","MLN_PER","A","2005",42.122629,
"DEU","POP","WOMEN","MLN_PER","A","2006",42.055883,
"DEU","POP","WOMEN","MLN_PER","A","2007",41.978642,
"DEU","POP","WOMEN","MLN_PER","A","2008",41.880811,
"DEU","POP","WOMEN","MLN_PER","A","2009",41.75836,
"DEU","POP","WOMEN","MLN_PER","A","2010",41.668915,
"DEU","POP","WOMEN","MLN_PER","A","2011",41.09771,
"DEU","POP","WOMEN","MLN_PER","A","2012",41.120365,
"DEU","POP","WOMEN","MLN_PER","A","2013",41.176655,
"DEU","POP","WOMEN","MLN_PER","A","2014",41.286307,
"DEU","POP","WOMEN","MLN_PER","A","2015",41.511818,
"DEU","POP","WOMEN","MLN_PER","A","2016",41.743046,
"DEU","POP","WOMEN","MLN_PER","A","2017",41.886659,
"DEU","POP","WOMEN","MLN_PER","A","2018",42.000654,
"DEU","POP","WOMEN","MLN_PER","A","2019",42.090809,
"DEU","POP","WOMEN","MLN_PER","A","2020",42.128808,
"DEU","POP","WOMEN","MLN_PER","A","2021",42.149424,
"DEU","POP","WOMEN","MLN_PER","A","2022",42.485066,
"GRC","POP","MEN","MLN_PER","A","1950",3.680984,
"GRC","POP","MEN","MLN_PER","A","1951",3.721648,
"GRC","POP","MEN","MLN_PER","A","1952",3.77658,
"GRC","POP","MEN","MLN_PER","A","1953",3.824853,
"GRC","POP","MEN","MLN_PER","A","1954",3.853804,
"GRC","POP","MEN","MLN_PER","A","1955",3.888541,
"GRC","POP","MEN","MLN_PER","A","1956",3.918964,
"GRC","POP","MEN","MLN_PER","A","1957",3.949773,
"GRC","POP","MEN","MLN_PER","A","1958",3.988787,
"GRC","POP","MEN","MLN_PER","A","1959",4.032749,
"GRC","POP","MEN","MLN_PER","A","1960",4.064589,
"GRC","POP","MEN","MLN_PER","A","1961",4.095702,
"GRC","POP","MEN","MLN_PER","A","1962",4.118272,
"GRC","POP","MEN","MLN_PER","A","1963",4.129308,
"GRC","POP","MEN","MLN_PER","A","1964",4.139818,
"GRC","POP","MEN","MLN_PER","A","1965",4.157291,
"GRC","POP","MEN","MLN_PER","A","1966",4.189303,
"GRC","POP","MEN","MLN_PER","A","1967",4.242989,
"GRC","POP","MEN","MLN_PER","A","1968",4.257727,
"GRC","POP","MEN","MLN_PER","A","1969",4.272673,
"GRC","POP","MEN","MLN_PER","A","1970",4.294474,
"GRC","POP","MEN","MLN_PER","A","1971",4.318994,
"GRC","POP","MEN","MLN_PER","A","1972",4.348689,
"GRC","POP","MEN","MLN_PER","A","1973",4.370562,
"GRC","POP","MEN","MLN_PER","A","1974",4.388216,
"GRC","POP","MEN","MLN_PER","A","1975",4.431597,
"GRC","POP","MEN","MLN_PER","A","1976",4.489964,
"GRC","POP","MEN","MLN_PER","A","1977",4.557539,
"GRC","POP","MEN","MLN_PER","A","1978",4.620192,
"GRC","POP","MEN","MLN_PER","A","1979",4.682047,
"GRC","POP","MEN","MLN_PER","A","1980",4.733337,
"GRC","POP","MEN","MLN_PER","A","1981",4.78057,
"GRC","POP","MEN","MLN_PER","A","1982",4.812732,
"GRC","POP","MEN","MLN_PER","A","1983",4.841575,
"GRC","POP","MEN","MLN_PER","A","1984",4.866941,
"GRC","POP","MEN","MLN_PER","A","1985",4.88688,
"GRC","POP","MEN","MLN_PER","A","1986",4.906571,
"GRC","POP","MEN","MLN_PER","A","1987",4.92197,
"GRC","POP","MEN","MLN_PER","A","1988",4.938807,
"GRC","POP","MEN","MLN_PER","A","1989",4.965233,
"GRC","POP","MEN","MLN_PER","A","1990",5.019247,
"GRC","POP","MEN","MLN_PER","A","1991",5.080897,
"GRC","POP","MEN","MLN_PER","A","1992",5.121374,
"GRC","POP","MEN","MLN_PER","A","1993",5.151908,
"GRC","POP","MEN","MLN_PER","A","1994",5.177516,
"GRC","POP","MEN","MLN_PER","A","1995",5.201374,
"GRC","POP","MEN","MLN_PER","A","1996",5.223121,
"GRC","POP","MEN","MLN_PER","A","1997",5.247945,
"GRC","POP","MEN","MLN_PER","A","1998",5.276806,
"GRC","POP","MEN","MLN_PER","A","1999",5.29571,
"GRC","POP","MEN","MLN_PER","A","2000",5.315784,
"GRC","POP","MEN","MLN_PER","A","2001",5.355549,
"GRC","POP","MEN","MLN_PER","A","2002",5.387914,
"GRC","POP","MEN","MLN_PER","A","2003",5.400427,
"GRC","POP","MEN","MLN_PER","A","2004",5.412269,
"GRC","POP","MEN","MLN_PER","A","2005",5.425928,
"GRC","POP","MEN","MLN_PER","A","2006",5.437819,
"GRC","POP","MEN","MLN_PER","A","2007",5.445093,
"GRC","POP","MEN","MLN_PER","A","2008",5.452021,
"GRC","POP","MEN","MLN_PER","A","2009",5.458477,
"GRC","POP","MEN","MLN_PER","A","2010",5.457157,
"GRC","POP","MEN","MLN_PER","A","2011",5.438664,
"GRC","POP","MEN","MLN_PER","A","2012",5.395069,
"GRC","POP","MEN","MLN_PER","A","2013",5.339744,
"GRC","POP","MEN","MLN_PER","A","2014",5.290815,
"GRC","POP","MEN","MLN_PER","A","2015",5.2463,
"GRC","POP","MEN","MLN_PER","A","2016",5.222744,
"GRC","POP","MEN","MLN_PER","A","2017",5.215658,
"GRC","POP","MEN","MLN_PER","A","2018",5.209165,
"GRC","POP","MEN","MLN_PER","A","2019",5.211888,
"GRC","POP","MEN","MLN_PER","A","2020",5.205768,
"GRC","POP","MEN","MLN_PER","A","2021",5.155399,
"GRC","POP","MEN","MLN_PER","A","2022",5.081216,
"GRC","POP","TOT","MLN_PER","A","1950",7.554102,
"GRC","POP","TOT","MLN_PER","A","1951",7.632801,
"GRC","POP","TOT","MLN_PER","A","1952",7.743746,
"GRC","POP","TOT","MLN_PER","A","1953",7.83611,
"GRC","POP","TOT","MLN_PER","A","1954",7.893412,
"GRC","POP","TOT","MLN_PER","A","1955",7.965538,
"GRC","POP","TOT","MLN_PER","A","1956",8.031013,
"GRC","POP","TOT","MLN_PER","A","1957",8.096218,
"GRC","POP","TOT","MLN_PER","A","1958",8.173129,
"GRC","POP","TOT","MLN_PER","A","1959",8.258162,
"GRC","POP","TOT","MLN_PER","A","1960",8.327405,
"GRC","POP","TOT","MLN_PER","A","1961",8.39805,
"GRC","POP","TOT","MLN_PER","A","1962",8.448233,
"GRC","POP","TOT","MLN_PER","A","1963",8.479625,
"GRC","POP","TOT","MLN_PER","A","1964",8.510429,
"GRC","POP","TOT","MLN_PER","A","1965",8.550333,
"GRC","POP","TOT","MLN_PER","A","1966",8.613651,
"GRC","POP","TOT","MLN_PER","A","1967",8.716441,
"GRC","POP","TOT","MLN_PER","A","1968",8.740765,
"GRC","POP","TOT","MLN_PER","A","1969",8.772764,
"GRC","POP","TOT","MLN_PER","A","1970",8.792806,
"GRC","POP","TOT","MLN_PER","A","1971",8.831036,
"GRC","POP","TOT","MLN_PER","A","1972",8.888628,
"GRC","POP","TOT","MLN_PER","A","1973",8.929086,
"GRC","POP","TOT","MLN_PER","A","1974",8.962023,
"GRC","POP","TOT","MLN_PER","A","1975",9.046542,
"GRC","POP","TOT","MLN_PER","A","1976",9.16719,
"GRC","POP","TOT","MLN_PER","A","1977",9.308479,
"GRC","POP","TOT","MLN_PER","A","1978",9.429959,
"GRC","POP","TOT","MLN_PER","A","1979",9.548258,
"GRC","POP","TOT","MLN_PER","A","1980",9.642505,
"GRC","POP","TOT","MLN_PER","A","1981",9.72935,
"GRC","POP","TOT","MLN_PER","A","1982",9.789513,
"GRC","POP","TOT","MLN_PER","A","1983",9.846627,
"GRC","POP","TOT","MLN_PER","A","1984",9.895801,
"GRC","POP","TOT","MLN_PER","A","1985",9.934294,
"GRC","POP","TOT","MLN_PER","A","1986",9.967264,
"GRC","POP","TOT","MLN_PER","A","1987",10.000644,
"GRC","POP","TOT","MLN_PER","A","1988",10.037037,
"GRC","POP","TOT","MLN_PER","A","1989",10.08955,
"GRC","POP","TOT","MLN_PER","A","1990",10.196801,
"GRC","POP","TOT","MLN_PER","A","1991",10.319928,
"GRC","POP","TOT","MLN_PER","A","1992",10.399058,
"GRC","POP","TOT","MLN_PER","A","1993",10.460409,
"GRC","POP","TOT","MLN_PER","A","1994",10.512924,
"GRC","POP","TOT","MLN_PER","A","1995",10.56216,
"GRC","POP","TOT","MLN_PER","A","1996",10.608801,
"GRC","POP","TOT","MLN_PER","A","1997",10.661264,
"GRC","POP","TOT","MLN_PER","A","1998",10.720507,
"GRC","POP","TOT","MLN_PER","A","1999",10.761698,
"GRC","POP","TOT","MLN_PER","A","2000",10.805806,
"GRC","POP","TOT","MLN_PER","A","2001",10.862129,
"GRC","POP","TOT","MLN_PER","A","2002",10.902022,
"GRC","POP","TOT","MLN_PER","A","2003",10.928072,
"GRC","POP","TOT","MLN_PER","A","2004",10.955142,
"GRC","POP","TOT","MLN_PER","A","2005",10.987316,
"GRC","POP","TOT","MLN_PER","A","2006",11.020366,
"GRC","POP","TOT","MLN_PER","A","2007",11.048466,
"GRC","POP","TOT","MLN_PER","A","2008",11.077839,
"GRC","POP","TOT","MLN_PER","A","2009",11.107017,
"GRC","POP","TOT","MLN_PER","A","2010",11.121344,
"GRC","POP","TOT","MLN_PER","A","2011",11.1049,
"GRC","POP","TOT","MLN_PER","A","2012",11.04501,
"GRC","POP","TOT","MLN_PER","A","2013",10.965209,
"GRC","POP","TOT","MLN_PER","A","2014",10.892415,
"GRC","POP","TOT","MLN_PER","A","2015",10.820883,
"GRC","POP","TOT","MLN_PER","A","2016",10.775966,
"GRC","POP","TOT","MLN_PER","A","2017",10.754679,
"GRC","POP","TOT","MLN_PER","A","2018",10.732877,
"GRC","POP","TOT","MLN_PER","A","2019",10.721584,
"GRC","POP","TOT","MLN_PER","A","2020",10.698597,
"GRC","POP","TOT","MLN_PER","A","2021",10.569211,
"GRC","POP","TOT","MLN_PER","A","2022",10.36127,
"GRC","POP","WOMEN","MLN_PER","A","1950",3.873118,
"GRC","POP","WOMEN","MLN_PER","A","1951",3.911153,
"GRC","POP","WOMEN","MLN_PER","A","1952",3.967166,
"GRC","POP","WOMEN","MLN_PER","A","1953",4.011257,
"GRC","POP","WOMEN","MLN_PER","A","1954",4.039608,
"GRC","POP","WOMEN","MLN_PER","A","1955",4.076997,
"GRC","POP","WOMEN","MLN_PER","A","1956",4.112049,
"GRC","POP","WOMEN","MLN_PER","A","1957",4.146445,
"GRC","POP","WOMEN","MLN_PER","A","1958",4.184342,
"GRC","POP","WOMEN","MLN_PER","A","1959",4.225413,
"GRC","POP","WOMEN","MLN_PER","A","1960",4.262816,
"GRC","POP","WOMEN","MLN_PER","A","1961",4.302348,
"GRC","POP","WOMEN","MLN_PER","A","1962",4.329961,
"GRC","POP","WOMEN","MLN_PER","A","1963",4.350317,
"GRC","POP","WOMEN","MLN_PER","A","1964",4.370611,
"GRC","POP","WOMEN","MLN_PER","A","1965",4.393042,
"GRC","POP","WOMEN","MLN_PER","A","1966",4.424348,
"GRC","POP","WOMEN","MLN_PER","A","1967",4.473452,
"GRC","POP","WOMEN","MLN_PER","A","1968",4.483039,
"GRC","POP","WOMEN","MLN_PER","A","1969",4.500091,
"GRC","POP","WOMEN","MLN_PER","A","1970",4.498332,
"GRC","POP","WOMEN","MLN_PER","A","1971",4.512042,
"GRC","POP","WOMEN","MLN_PER","A","1972",4.539939,
"GRC","POP","WOMEN","MLN_PER","A","1973",4.558524,
"GRC","POP","WOMEN","MLN_PER","A","1974",4.573807,
"GRC","POP","WOMEN","MLN_PER","A","1975",4.614945,
"GRC","POP","WOMEN","MLN_PER","A","1976",4.677226,
"GRC","POP","WOMEN","MLN_PER","A","1977",4.75094,
"GRC","POP","WOMEN","MLN_PER","A","1978",4.809767,
"GRC","POP","WOMEN","MLN_PER","A","1979",4.866211,
"GRC","POP","WOMEN","MLN_PER","A","1980",4.909168,
"GRC","POP","WOMEN","MLN_PER","A","1981",4.94878,
"GRC","POP","WOMEN","MLN_PER","A","1982",4.976781,
"GRC","POP","WOMEN","MLN_PER","A","1983",5.005052,
"GRC","POP","WOMEN","MLN_PER","A","1984",5.02886,
"GRC","POP","WOMEN","MLN_PER","A","1985",5.047414,
"GRC","POP","WOMEN","MLN_PER","A","1986",5.060693,
"GRC","POP","WOMEN","MLN_PER","A","1987",5.078674,
"GRC","POP","WOMEN","MLN_PER","A","1988",5.09823,
"GRC","POP","WOMEN","MLN_PER","A","1989",5.124317,
"GRC","POP","WOMEN","MLN_PER","A","1990",5.177554,
"GRC","POP","WOMEN","MLN_PER","A","1991",5.239031,
"GRC","POP","WOMEN","MLN_PER","A","1992",5.277684,
"GRC","POP","WOMEN","MLN_PER","A","1993",5.308501,
"GRC","POP","WOMEN","MLN_PER","A","1994",5.335408,
"GRC","POP","WOMEN","MLN_PER","A","1995",5.360786,
"GRC","POP","WOMEN","MLN_PER","A","1996",5.38568,
"GRC","POP","WOMEN","MLN_PER","A","1997",5.413319,
"GRC","POP","WOMEN","MLN_PER","A","1998",5.443701,
"GRC","POP","WOMEN","MLN_PER","A","1999",5.465988,
"GRC","POP","WOMEN","MLN_PER","A","2000",5.490022,
"GRC","POP","WOMEN","MLN_PER","A","2001",5.50658,
"GRC","POP","WOMEN","MLN_PER","A","2002",5.514108,
"GRC","POP","WOMEN","MLN_PER","A","2003",5.527645,
"GRC","POP","WOMEN","MLN_PER","A","2004",5.542873,
"GRC","POP","WOMEN","MLN_PER","A","2005",5.561388,
"GRC","POP","WOMEN","MLN_PER","A","2006",5.582547,
"GRC","POP","WOMEN","MLN_PER","A","2007",5.603373,
"GRC","POP","WOMEN","MLN_PER","A","2008",5.625818,
"GRC","POP","WOMEN","MLN_PER","A","2009",5.64854,
"GRC","POP","WOMEN","MLN_PER","A","2010",5.664187,
"GRC","POP","WOMEN","MLN_PER","A","2011",5.666236,
"GRC","POP","WOMEN","MLN_PER","A","2012",5.649941,
"GRC","POP","WOMEN","MLN_PER","A","2013",5.625465,
"GRC","POP","WOMEN","MLN_PER","A","2014",5.6016,
"GRC","POP","WOMEN","MLN_PER","A","2015",5.574583,
"GRC","POP","WOMEN","MLN_PER","A","2016",5.553222,
"GRC","POP","WOMEN","MLN_PER","A","2017",5.539021,
"GRC","POP","WOMEN","MLN_PER","A","2018",5.523712,
"GRC","POP","WOMEN","MLN_PER","A","2019",5.509696,
"GRC","POP","WOMEN","MLN_PER","A","2020",5.492829,
"GRC","POP","WOMEN","MLN_PER","A","2021",5.413812,
"GRC","POP","WOMEN","MLN_PER","A","2022",5.280054,
"HUN","POP","MEN","MLN_PER","A","1950",4.49406,
"HUN","POP","MEN","MLN_PER","A","1951",4.537781,
"HUN","POP","MEN","MLN_PER","A","1952",4.57941,
"HUN","POP","MEN","MLN_PER","A","1953",4.628034,
"HUN","POP","MEN","MLN_PER","A","1954",4.687996,
"HUN","POP","MEN","MLN_PER","A","1955",4.752244,
"HUN","POP","MEN","MLN_PER","A","1956",4.758492,
"HUN","POP","MEN","MLN_PER","A","1957",4.738277,
"HUN","POP","MEN","MLN_PER","A","1958",4.760731,
"HUN","POP","MEN","MLN_PER","A","1959",4.79123,
"HUN","POP","MEN","MLN_PER","A","1960",4.816104,
"HUN","POP","MEN","MLN_PER","A","1961",4.839819,
"HUN","POP","MEN","MLN_PER","A","1962",4.857422,
"HUN","POP","MEN","MLN_PER","A","1963",4.871866,
"HUN","POP","MEN","MLN_PER","A","1964",4.888601,
"HUN","POP","MEN","MLN_PER","A","1965",4.903395,
"HUN","POP","MEN","MLN_PER","A","1966",4.919683,
"HUN","POP","MEN","MLN_PER","A","1967",4.939631,
"HUN","POP","MEN","MLN_PER","A","1968",4.959788,
"HUN","POP","MEN","MLN_PER","A","1969",4.986693,
"HUN","POP","MEN","MLN_PER","A","1970",5.011564,
"HUN","POP","MEN","MLN_PER","A","1971",5.026125,
"HUN","POP","MEN","MLN_PER","A","1972",5.041525,
"HUN","POP","MEN","MLN_PER","A","1973",5.058552,
"HUN","POP","MEN","MLN_PER","A","1974",5.08203,
"HUN","POP","MEN","MLN_PER","A","1975",5.113067,
"HUN","POP","MEN","MLN_PER","A","1976",5.142379,
"HUN","POP","MEN","MLN_PER","A","1977",5.166906,
"HUN","POP","MEN","MLN_PER","A","1978",5.184651,
"HUN","POP","MEN","MLN_PER","A","1979",5.190021,
"HUN","POP","MEN","MLN_PER","A","1980",5.188403,
"HUN","POP","MEN","MLN_PER","A","1981",5.186308,
"HUN","POP","MEN","MLN_PER","A","1982",5.180795,
"HUN","POP","MEN","MLN_PER","A","1983",5.170292,
"HUN","POP","MEN","MLN_PER","A","1984",5.156418,
"HUN","POP","MEN","MLN_PER","A","1985",5.143728,
"HUN","POP","MEN","MLN_PER","A","1986",5.132363,
"HUN","POP","MEN","MLN_PER","A","1987",5.121435,
"HUN","POP","MEN","MLN_PER","A","1988",5.111489,
"HUN","POP","MEN","MLN_PER","A","1989",5.045808,
"HUN","POP","MEN","MLN_PER","A","1990",4.982368,
"HUN","POP","MEN","MLN_PER","A","1991",4.977781,
"HUN","POP","MEN","MLN_PER","A","1992",4.971028,
"HUN","POP","MEN","MLN_PER","A","1993",4.959877,
"HUN","POP","MEN","MLN_PER","A","1994",4.947526,
"HUN","POP","MEN","MLN_PER","A","1995",4.935419,
"HUN","POP","MEN","MLN_PER","A","1996",4.922587,
"HUN","POP","MEN","MLN_PER","A","1997",4.908854,
"HUN","POP","MEN","MLN_PER","A","1998",4.89308,
"HUN","POP","MEN","MLN_PER","A","1999",4.874792,
"HUN","POP","MEN","MLN_PER","A","2000",4.858099,
"HUN","POP","MEN","MLN_PER","A","2001",4.843999,
"HUN","POP","MEN","MLN_PER","A","2002",4.827719,
"HUN","POP","MEN","MLN_PER","A","2003",4.811287,
"HUN","POP","MEN","MLN_PER","A","2004",4.798611,
"HUN","POP","MEN","MLN_PER","A","2005",4.788845,
"HUN","POP","MEN","MLN_PER","A","2006",4.781833,
"HUN","POP","MEN","MLN_PER","A","2007",4.774319,
"HUN","POP","MEN","MLN_PER","A","2008",4.766303,
"HUN","POP","MEN","MLN_PER","A","2009",4.759971,
"HUN","POP","MEN","MLN_PER","A","2010",4.7504,
"HUN","POP","MEN","MLN_PER","A","2011",4.734284,
"HUN","POP","MEN","MLN_PER","A","2012",4.720312,
"HUN","POP","MEN","MLN_PER","A","2013",4.709673,
"HUN","POP","MEN","MLN_PER","A","2014",4.699585,
"HUN","POP","MEN","MLN_PER","A","2015",4.692149,
"HUN","POP","MEN","MLN_PER","A","2016",4.681908,
"HUN","POP","MEN","MLN_PER","A","2017",4.673448,
"HUN","POP","MEN","MLN_PER","A","2018",4.673713,
"HUN","POP","MEN","MLN_PER","A","2019",4.678307,
"HUN","POP","MEN","MLN_PER","A","2020",4.672296,
"HUN","POP","MEN","MLN_PER","A","2021",4.654335,
"HUN","POP","MEN","MLN_PER","A","2022",4.631817,
"HUN","POP","TOT","MLN_PER","A","1950",9.33777,
"HUN","POP","TOT","MLN_PER","A","1951",9.422958,
"HUN","POP","TOT","MLN_PER","A","1952",9.504043,
"HUN","POP","TOT","MLN_PER","A","1953",9.595144,
"HUN","POP","TOT","MLN_PER","A","1954",9.705833,
"HUN","POP","TOT","MLN_PER","A","1955",9.824908,
"HUN","POP","TOT","MLN_PER","A","1956",9.855888,
"HUN","POP","TOT","MLN_PER","A","1957",9.839364,
"HUN","POP","TOT","MLN_PER","A","1958",9.881594,
"HUN","POP","TOT","MLN_PER","A","1959",9.937033,
"HUN","POP","TOT","MLN_PER","A","1960",9.983514,
"HUN","POP","TOT","MLN_PER","A","1961",10.027958,
"HUN","POP","TOT","MLN_PER","A","1962",10.060823,
"HUN","POP","TOT","MLN_PER","A","1963",10.087948,
"HUN","POP","TOT","MLN_PER","A","1964",10.119834,
"HUN","POP","TOT","MLN_PER","A","1965",10.147932,
"HUN","POP","TOT","MLN_PER","A","1966",10.178653,
"HUN","POP","TOT","MLN_PER","A","1967",10.216607,
"HUN","POP","TOT","MLN_PER","A","1968",10.255807,
"HUN","POP","TOT","MLN_PER","A","1969",10.298722,
"HUN","POP","TOT","MLN_PER","A","1970",10.337912,
"HUN","POP","TOT","MLN_PER","A","1971",10.367535,
"HUN","POP","TOT","MLN_PER","A","1972",10.398491,
"HUN","POP","TOT","MLN_PER","A","1973",10.432053,
"HUN","POP","TOT","MLN_PER","A","1974",10.47872,
"HUN","POP","TOT","MLN_PER","A","1975",10.540523,
"HUN","POP","TOT","MLN_PER","A","1976",10.598674,
"HUN","POP","TOT","MLN_PER","A","1977",10.648028,
"HUN","POP","TOT","MLN_PER","A","1978",10.684829,
"HUN","POP","TOT","MLN_PER","A","1979",10.704148,
"HUN","POP","TOT","MLN_PER","A","1980",10.711126,
"HUN","POP","TOT","MLN_PER","A","1981",10.711853,
"HUN","POP","TOT","MLN_PER","A","1982",10.705537,
"HUN","POP","TOT","MLN_PER","A","1983",10.689467,
"HUN","POP","TOT","MLN_PER","A","1984",10.668092,
"HUN","POP","TOT","MLN_PER","A","1985",10.648715,
"HUN","POP","TOT","MLN_PER","A","1986",10.630565,
"HUN","POP","TOT","MLN_PER","A","1987",10.612743,
"HUN","POP","TOT","MLN_PER","A","1988",10.596489,
"HUN","POP","TOT","MLN_PER","A","1989",10.481717,
"HUN","POP","TOT","MLN_PER","A","1990",10.373987,
"HUN","POP","TOT","MLN_PER","A","1991",10.373398,
"HUN","POP","TOT","MLN_PER","A","1992",10.369339,
"HUN","POP","TOT","MLN_PER","A","1993",10.357518,
"HUN","POP","TOT","MLN_PER","A","1994",10.343359,
"HUN","POP","TOT","MLN_PER","A","1995",10.328967,
"HUN","POP","TOT","MLN_PER","A","1996",10.311235,
"HUN","POP","TOT","MLN_PER","A","1997",10.290475,
"HUN","POP","TOT","MLN_PER","A","1998",10.266571,
"HUN","POP","TOT","MLN_PER","A","1999",10.237527,
"HUN","POP","TOT","MLN_PER","A","2000",10.210965,
"HUN","POP","TOT","MLN_PER","A","2001",10.187578,
"HUN","POP","TOT","MLN_PER","A","2002",10.15861,
"HUN","POP","TOT","MLN_PER","A","2003",10.129554,
"HUN","POP","TOT","MLN_PER","A","2004",10.10714,
"HUN","POP","TOT","MLN_PER","A","2005",10.087064,
"HUN","POP","TOT","MLN_PER","A","2006",10.071374,
"HUN","POP","TOT","MLN_PER","A","2007",10.055778,
"HUN","POP","TOT","MLN_PER","A","2008",10.038186,
"HUN","POP","TOT","MLN_PER","A","2009",10.022647,
"HUN","POP","TOT","MLN_PER","A","2010",10.00002,
"HUN","POP","TOT","MLN_PER","A","2011",9.958824,
"HUN","POP","TOT","MLN_PER","A","2012",9.920364,
"HUN","POP","TOT","MLN_PER","A","2013",9.893083,
"HUN","POP","TOT","MLN_PER","A","2014",9.866466,
"HUN","POP","TOT","MLN_PER","A","2015",9.843025,
"HUN","POP","TOT","MLN_PER","A","2016",9.814026,
"HUN","POP","TOT","MLN_PER","A","2017",9.787969,
"HUN","POP","TOT","MLN_PER","A","2018",9.775566,
"HUN","POP","TOT","MLN_PER","A","2019",9.771142,
"HUN","POP","TOT","MLN_PER","A","2020",9.750153,
"HUN","POP","TOT","MLN_PER","A","2021",9.709893,
"HUN","POP","TOT","MLN_PER","A","2022",9.643048,
"HUN","POP","WOMEN","MLN_PER","A","1950",4.84371,
"HUN","POP","WOMEN","MLN_PER","A","1951",4.885177,
"HUN","POP","WOMEN","MLN_PER","A","1952",4.924633,
"HUN","POP","WOMEN","MLN_PER","A","1953",4.96711,
"HUN","POP","WOMEN","MLN_PER","A","1954",5.017837,
"HUN","POP","WOMEN","MLN_PER","A","1955",5.072664,
"HUN","POP","WOMEN","MLN_PER","A","1956",5.097396,
"HUN","POP","WOMEN","MLN_PER","A","1957",5.101087,
"HUN","POP","WOMEN","MLN_PER","A","1958",5.120863,
"HUN","POP","WOMEN","MLN_PER","A","1959",5.145803,
"HUN","POP","WOMEN","MLN_PER","A","1960",5.16741,
"HUN","POP","WOMEN","MLN_PER","A","1961",5.188139,
"HUN","POP","WOMEN","MLN_PER","A","1962",5.203401,
"HUN","POP","WOMEN","MLN_PER","A","1963",5.216082,
"HUN","POP","WOMEN","MLN_PER","A","1964",5.231233,
"HUN","POP","WOMEN","MLN_PER","A","1965",5.244537,
"HUN","POP","WOMEN","MLN_PER","A","1966",5.25897,
"HUN","POP","WOMEN","MLN_PER","A","1967",5.276976,
"HUN","POP","WOMEN","MLN_PER","A","1968",5.296019,
"HUN","POP","WOMEN","MLN_PER","A","1969",5.312029,
"HUN","POP","WOMEN","MLN_PER","A","1970",5.326348,
"HUN","POP","WOMEN","MLN_PER","A","1971",5.34141,
"HUN","POP","WOMEN","MLN_PER","A","1972",5.356966,
"HUN","POP","WOMEN","MLN_PER","A","1973",5.373501,
"HUN","POP","WOMEN","MLN_PER","A","1974",5.39669,
"HUN","POP","WOMEN","MLN_PER","A","1975",5.427456,
"HUN","POP","WOMEN","MLN_PER","A","1976",5.456295,
"HUN","POP","WOMEN","MLN_PER","A","1977",5.481122,
"HUN","POP","WOMEN","MLN_PER","A","1978",5.500178,
"HUN","POP","WOMEN","MLN_PER","A","1979",5.514127,
